,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Tgt,Rec,Yds.3,Y/R,TD.2,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.4,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2013-09-08,NYJ,,TAM,"W, 18-17",*,24,38,63.2,256,1,1,6.7,6.08,80.6,5,42,6,47,0,7.8,0,0,0,,0,,,1,1,0,0,0,0,75,100.0,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2013-09-12,NYJ,@,NWE,"L, 10-13",*,15,35,42.9,214,0,3,6.1,2.26,27.6,4,25,3,17,0,5.7,0,0,0,,0,,,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2013-09-22,NYJ,,BUF,"W, 27-20",*,16,29,55.2,331,2,2,11.4,9.69,89.9,0,0,4,14,1,3.5,0,0,0,,0,,,0,0,0,0,0,0,78,100.0,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2013-09-29,NYJ,@,TEN,"L, 13-38",*,23,34,67.6,289,1,2,8.5,6.44,79.2,5,50,3,7,0,2.3,0,0,0,,0,,,2,2,0,0,0,0,65,100.0,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2013-10-07,NYJ,@,ATL,"W, 30-28",*,16,20,80.0,199,3,0,10.0,12.95,147.7,4,29,3,21,0,7.0,0,0,0,,0,,,0,0,0,0,0,0,46,100.0,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2013-10-13,NYJ,,PIT,"L, 6-19",*,19,34,55.9,201,0,2,5.9,3.26,48.8,3,17,3,8,0,2.7,0,0,0,,0,,,1,0,0,1,0,0,58,100.0,0,0.0,0,0.0
6,7.0,7.0,7.0,7.0,2013-10-20,NYJ,,NWE,"W, 30-27 (OT)",*,17,33,51.5,233,1,1,7.1,6.3,71.9,4,27,6,32,1,5.3,0,0,0,,0,,,2,0,0,1,0,0,91,100.0,0,0.0,0,0.0
7,8.0,8.0,8.0,8.0,2013-10-27,NYJ,@,CIN,"L, 9-49",*,20,30,66.7,159,0,2,5.3,2.3,51.9,3,28,2,8,0,4.0,0,0,0,,0,,,0,0,0,0,0,0,51,76.1,0,0.0,0,0.0
8,9.0,9.0,9.0,9.0,2013-11-03,NYJ,,NOR,"W, 26-20",*,8,19,42.1,115,0,0,6.1,6.05,62.4,2,0,6,18,1,3.0,0,0,0,,0,,,0,0,0,0,0,0,61,100.0,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2013-11-17,NYJ,@,BUF,"L, 14-37",*,8,23,34.8,103,0,3,4.5,-1.39,10.1,4,30,1,0,0,0.0,0,0,0,,0,,,2,1,0,1,-2,0,45,77.6,0,0.0,0,0.0
10,11.0,11.0,11.0,12.0,2013-11-24,NYJ,@,BAL,"L, 3-19",*,9,22,40.9,127,0,2,5.8,1.68,22.3,3,22,3,6,0,2.0,1,1,13,13.0,0,100.0,13.0,0,0,0,0,0,0,57,100.0,0,0.0,0,0.0
11,12.0,12.0,12.0,13.0,2013-12-01,NYJ,,MIA,"L, 3-23",*,4,10,40.0,29,0,1,2.9,-1.6,8.3,1,8,1,2,0,2.0,0,0,0,,0,,,0,0,0,0,0,0,18,32.7,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2013-12-08,NYJ,,OAK,"W, 37-27",*,16,25,64.0,219,1,1,8.8,7.76,88.6,1,10,5,50,1,10.0,0,0,0,,0,,,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2013-12-15,NYJ,@,CAR,"L, 20-30",*,15,28,53.6,167,1,1,6.0,5.07,68.6,4,27,6,44,0,7.3,0,0,0,,0,,,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2013-12-22,NYJ,,CLE,"W, 24-13",*,20,36,55.6,214,2,0,5.9,7.06,91.7,0,0,10,48,1,4.8,0,0,0,,0,,,0,0,0,0,0,0,77,100.0,0,0.0,0,0.0
15,16.0,16.0,16.0,17.0,2013-12-29,NYJ,@,MIA,"W, 20-7",*,17,27,63.0,190,0,0,7.0,7.04,83.9,0,0,10,44,1,4.4,0,0,0,,0,,,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
16,,,,,,,,,8-8,,247,443,55.8,3046,12,21,6.9,5.28,66.5,43,315,72,366,6,5.1,1,1,13,13.0,0,100.0,13.0,8,4,0,3,-2,0,985,93.7,0,0.0,0,0.0
