,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2022,22,WAS,NFL,WR,12.0,10.0,61.0,35.0,523.0,14.9,7.0,26.0,50.8,61.0,2.9,43.6,57.4,8.6,2.0,-7.0,0.0,0.0,0.0,3.0,-3.5,-0.6,0.2,37.0,13.9,516.0,7.0,0.0,4.0,
1,2023,23,WAS,NFL,WR,17.0,16.0,83.0,49.0,518.0,10.6,4.0,27.0,48.2,33.0,2.9,30.5,59.0,6.2,0.0,0.0,0.0,0.0,,,,0.0,0.0,49.0,10.6,518.0,4.0,0.0,4.0,
2,2024,24,PHI,NFL,WR,17.0,6.0,33.0,19.0,216.0,11.4,0.0,12.0,48.5,36.0,1.1,12.7,57.6,6.5,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.8,0.1,20.0,11.5,229.0,0.0,0.0,3.0,
3,2025,25,PHI,NFL,WR,3.0,1.0,7.0,5.0,70.0,14.0,0.0,1.0,42.9,51.0,1.7,23.3,71.4,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,5.0,14.0,70.0,0.0,0.0,,
4,4 Yrs,4 Yrs,4 Yrs,4 Yrs,,49.0,33.0,184.0,108.0,1327.0,12.3,11.0,66.0,48.9,61.0,2.2,27.1,58.7,7.2,3.0,6.0,0.0,1.0,33.3,13.0,2.0,0.1,0.1,111.0,12.0,1333.0,11.0,0.0,11.0,
5,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17.0,11.0,64.0,37.0,460.0,12.3,4.0,23.0,48.9,61.0,2.2,27.1,58.7,7.2,1.0,2.0,0.0,0.0,33.3,13.0,2.0,0.1,0.1,39.0,12.0,462.0,4.0,0.0,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,29.0,26.0,144.0,84.0,1041.0,12.4,11.0,53.0,49.3,61.0,2.9,35.9,58.3,7.2,2.0,-7.0,0.0,0.0,0.0,3.0,-3.5,-0.2,0.1,86.0,12.0,1034.0,11.0,0.0,8.0,
8,PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,20.0,7.0,40.0,24.0,286.0,11.9,0.0,13.0,47.5,51.0,1.2,14.3,60.0,7.2,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.7,0.1,25.0,12.0,299.0,0.0,0.0,3.0,
