,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,30.0,1.0,1.0,2024-09-06,PHI,,GNB,"W, 34-29",,1,0,0,,0,0.0,0.0,0,0,0,,32,42.1,0,0.0,0,0.0
1,2.0,31.0,2.0,2.0,2024-09-16,PHI,,ATL,"L, 21-22",*,1,1,6,6.0,0,100.0,6.0,0,0,0,,56,78.9,0,0.0,0,0.0
2,3.0,32.0,3.0,3.0,2024-09-22,PHI,@,NOR,"W, 15-12",*,3,2,8,4.0,0,66.7,2.7,0,0,0,,63,87.5,0,0.0,0,0.0
3,4.0,33.0,4.0,4.0,2024-09-29,PHI,@,TAM,"L, 16-33",*,4,2,11,5.5,0,50.0,2.8,0,0,0,,49,86.0,0,0.0,0,0.0
4,5.0,34.0,5.0,6.0,2024-10-13,PHI,,CLE,"W, 20-16",,3,1,10,10.0,0,33.3,3.3,1,13,0,13.0,22,35.5,0,0.0,0,0.0
5,6.0,35.0,6.0,7.0,2024-10-20,PHI,@,NYG,"W, 28-3",,1,0,0,,0,0.0,0.0,0,0,0,,38,57.6,0,0.0,0,0.0
6,7.0,36.0,7.0,8.0,2024-10-27,PHI,@,CIN,"W, 37-17",,0,0,0,,0,,,0,0,0,,26,42.6,0,0.0,0,0.0
7,8.0,37.0,8.0,9.0,2024-11-03,PHI,,JAX,"W, 28-23",,1,1,36,36.0,0,100.0,36.0,0,0,0,,42,53.2,0,0.0,0,0.0
8,9.0,38.0,9.0,10.0,2024-11-10,PHI,@,DAL,"W, 34-6",,1,1,27,27.0,0,100.0,27.0,0,0,0,,30,44.1,0,0.0,0,0.0
9,10.0,39.0,10.0,11.0,2024-11-14,PHI,,WAS,"W, 26-18",*,2,1,8,8.0,0,50.0,4.0,0,0,0,,29,40.8,0,0.0,0,0.0
10,11.0,40.0,11.0,12.0,2024-11-24,PHI,@,LAR,"W, 37-20",,1,1,4,4.0,0,100.0,4.0,0,0,0,,50,68.5,0,0.0,0,0.0
11,12.0,41.0,12.0,13.0,2024-12-01,PHI,@,BAL,"W, 24-19",,1,1,7,7.0,0,100.0,7.0,0,0,0,,36,64.3,0,0.0,1,3.0
12,13.0,42.0,13.0,14.0,2024-12-08,PHI,,CAR,"W, 22-16",*,2,1,5,5.0,0,50.0,2.5,0,0,0,,24,41.4,0,0.0,0,0.0
13,14.0,43.0,14.0,15.0,2024-12-15,PHI,,PIT,"W, 27-13",,1,0,0,,0,0.0,0.0,0,0,0,,36,45.0,0,0.0,0,0.0
14,15.0,44.0,15.0,16.0,2024-12-22,PHI,@,WAS,"L, 33-36",,0,0,0,,0,,,0,0,0,,47,63.5,0,0.0,0,0.0
15,16.0,45.0,16.0,17.0,2024-12-29,PHI,,DAL,"W, 41-7",,0,0,0,,0,,,0,0,0,,30,46.2,0,0.0,0,0.0
16,17.0,46.0,17.0,18.0,2025-01-05,PHI,,NYG,"W, 20-13",*,11,7,94,13.4,0,63.6,8.5,0,0,0,,64,94.1,0,0.0,4,16.7
17,,,,,,,,,14-3,,33,19,216,11.4,0,57.6,6.5,1,13,0,13.0,674,58.3,0,0.0,5,1.1
