,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2023,24,PIT,NFL,WR,17,1,30,17,180,10.6,1,7,40.0,72,1.0,10.6,56.7,6.0,11,57,1,4,63.6,12.0,5.2,3.4,0.6,28,8.5,237,2,2,2,
1,2024,25,PIT,NFL,WR,17,8,58,36,548,15.2,4,18,53.4,55,2.1,32.2,62.1,9.4,0,0,0,0,,,,0.0,0.0,36,15.2,548,4,1,6,
2,2 Yrs,2 Yrs,2 Yrs,2 Yrs,,34,9,88,53,728,13.7,5,25,48.9,72,1.6,21.4,60.2,8.3,11,57,1,4,63.6,12.0,5.2,1.7,0.3,64,12.3,785,6,3,8,
3,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,4,44,26,364,13.7,2,12,48.9,72,1.6,21.4,60.2,8.3,5,28,0,2,63.6,12.0,5.2,1.7,0.3,32,6.1,392,3,1,4,
