,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,18.0,1.0,1.0,2024-09-08,LAR,@,DET,"L, 20-26 (OT)",*,4,4,35,8.8,0,100.0,8.8,1,7,0,7.0,25,32.1,0,0.0,0,0.0
1,1.0,,2.0,2.0,2024-09-15,LAR,@,ARI,"L, 10-41",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,1.0,,3.0,3.0,2024-09-22,LAR,,SFO,"W, 27-24",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,1.0,,4.0,4.0,2024-09-29,LAR,@,CHI,"L, 18-24",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,1.0,,5.0,5.0,2024-10-06,LAR,,GNB,"L, 19-24",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,1.0,,6.0,7.0,2024-10-20,LAR,,LVR,"W, 20-15",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,2.0,19.0,7.0,8.0,2024-10-24,LAR,,MIN,"W, 30-20",*,9,7,106,15.1,0,77.8,11.8,2,5,0,2.5,41,56.9,0,0.0,1,4.0
7,3.0,20.0,8.0,9.0,2024-11-03,LAR,@,SEA,"W, 26-20 (OT)",*,4,1,11,11.0,0,25.0,2.8,0,0,0,,27,35.1,0,0.0,0,0.0
8,4.0,21.0,9.0,10.0,2024-11-11,LAR,,MIA,"L, 15-23",*,14,9,98,10.9,0,64.3,7.0,0,0,0,,55,78.6,0,0.0,0,0.0
9,5.0,22.0,10.0,11.0,2024-11-17,LAR,@,NWE,"W, 28-22",*,9,7,123,17.6,1,77.8,13.7,0,0,0,,39,75.0,0,0.0,0,0.0
10,6.0,23.0,11.0,12.0,2024-11-24,LAR,,PHI,"L, 20-37",*,13,9,117,13.0,0,69.2,9.0,0,0,0,,51,79.7,0,0.0,0,0.0
11,7.0,24.0,12.0,13.0,2024-12-01,LAR,@,NOR,"W, 21-14",*,8,5,56,11.2,1,62.5,7.0,1,7,0,7.0,44,78.6,0,0.0,0,0.0
12,8.0,25.0,13.0,14.0,2024-12-08,LAR,,BUF,"W, 44-42",*,14,12,162,13.5,1,85.7,11.6,5,16,1,3.2,59,76.6,0,0.0,1,3.0
13,9.0,26.0,14.0,15.0,2024-12-12,LAR,@,SFO,"W, 12-6",*,8,7,97,13.9,0,87.5,12.1,2,11,0,5.5,50,76.9,0,0.0,0,0.0
14,10.0,27.0,15.0,16.0,2024-12-22,LAR,@,NYJ,"W, 19-9",*,9,8,56,7.0,0,88.9,6.2,0,0,0,,42,80.8,0,0.0,0,0.0
15,11.0,28.0,16.0,17.0,2024-12-28,LAR,,ARI,"W, 13-9",*,14,10,129,12.9,0,71.4,9.2,0,0,0,,54,94.7,0,0.0,0,0.0
16,11.0,,17.0,18.0,2025-01-05,LAR,,SEA,"L, 25-30",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,8-3,,106,79,990,12.5,3,74.5,9.3,11,46,1,4.2,487,67.6,0,0.0,2,0.7
