,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2023-09-10,LAR,@,SEA,"W, 30-13",*,15,10,119,11.9,0,66.7,7.9,0,0,0,,0,0,0,0,0,0,63,77.8,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2023-09-17,LAR,,SFO,"L, 23-30",*,20,15,147,9.8,0,75.0,7.4,2,4,0,2.0,0,0,0,0,0,0,69,86.3,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2023-09-25,LAR,@,CIN,"L, 16-19",*,7,5,72,14.4,0,71.4,10.3,0,0,0,,0,0,0,0,0,0,53,96.4,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2023-10-01,LAR,@,IND,"W, 29-23 (OT)",*,10,9,163,18.1,1,90.0,16.3,0,0,0,,0,0,0,1,0,0,78,95.1,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2023-10-08,LAR,,PHI,"L, 14-23",*,11,7,71,10.1,1,63.6,6.5,0,0,0,,1,0,0,0,0,0,56,100.0,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2023-10-15,LAR,,ARI,"W, 26-9",*,7,4,26,6.5,0,57.1,3.7,0,0,0,,0,0,0,0,0,0,55,96.5,0,0.0,0,0.0
6,7.0,7.0,7.0,7.0,2023-10-22,LAR,,PIT,"L, 17-24",*,12,8,154,19.3,0,66.7,12.8,0,0,0,,0,0,0,0,0,0,63,92.6,0,0.0,0,0.0
7,8.0,8.0,8.0,8.0,2023-10-29,LAR,@,DAL,"L, 20-43",*,7,3,43,14.3,0,42.9,6.1,0,0,0,,0,0,0,0,0,0,57,91.9,0,0.0,0,0.0
8,9.0,9.0,9.0,9.0,2023-11-05,LAR,@,GNB,"L, 3-20",*,7,3,32,10.7,0,42.9,4.6,0,0,0,,0,0,0,0,0,0,47,81.0,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2023-11-19,LAR,,SEA,"W, 17-16",*,7,5,70,14.0,1,71.4,10.0,1,7,0,7.0,0,0,0,0,0,0,59,88.1,0,0.0,0,0.0
10,11.0,11.0,11.0,12.0,2023-11-26,LAR,@,ARI,"W, 37-14",*,8,4,27,6.8,0,50.0,3.4,0,0,0,,0,0,0,0,0,0,54,80.6,0,0.0,1,3.6
11,12.0,12.0,12.0,13.0,2023-12-03,LAR,,CLE,"W, 36-19",*,7,4,105,26.3,1,57.1,15.0,2,34,0,17.0,0,0,0,0,0,0,40,62.5,0,0.0,1,3.0
12,13.0,13.0,13.0,14.0,2023-12-10,LAR,@,BAL,"L, 31-37 (OT)",*,9,5,84,16.8,0,55.6,9.3,1,6,0,6.0,0,0,0,0,0,0,72,93.5,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2023-12-17,LAR,,WAS,"W, 28-20",*,8,5,50,10.0,0,62.5,6.3,2,3,0,1.5,0,0,0,0,0,0,75,100.0,0,0.0,2,7.4
14,15.0,15.0,15.0,16.0,2023-12-21,LAR,,NOR,"W, 30-22",*,11,9,164,18.2,1,81.8,14.9,2,16,0,8.0,0,0,0,0,0,0,69,98.6,0,0.0,2,8.3
15,16.0,16.0,16.0,17.0,2023-12-31,LAR,@,NYG,"W, 26-25",*,8,5,118,23.6,0,62.5,14.8,2,19,0,9.5,0,0,0,0,0,0,61,98.4,0,0.0,1,3.3
16,17.0,17.0,17.0,18.0,2024-01-07,LAR,@,SFO,"W, 21-20",*,6,4,41,10.3,1,66.7,6.8,0,0,0,,0,0,0,0,0,0,29,43.3,0,0.0,0,0.0
17,,,,,,,,,10-7,,160,105,1486,14.2,6,65.6,9.3,12,89,0,7.4,1,0,0,1,0,0,1000,87.1,0,0.0,7,1.5
