,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,8.0,1.0,1.0,2023-09-11,NYJ,,BUF,"W, 22-16 (OT)",*,10,127,0,12.7,2,1,20,20.0,0,50.0,10.0,1,0,0,0,0,0,17,31.5,0,0.0,0,0.0
1,2.0,9.0,2.0,2.0,2023-09-17,NYJ,@,DAL,"L, 10-30",*,4,9,0,2.3,2,0,0,,0,0.0,0.0,0,0,0,0,0,0,16,34.0,0,0.0,0,0.0
2,3.0,10.0,3.0,3.0,2023-09-24,NYJ,,NWE,"L, 10-15",*,12,18,0,1.5,2,1,9,9.0,0,50.0,4.5,1,0,0,1,0,0,31,49.2,0,0.0,0,0.0
3,4.0,11.0,4.0,4.0,2023-10-01,NYJ,,KAN,"L, 20-23",*,6,56,0,9.3,4,3,13,4.3,0,75.0,3.3,0,0,0,0,0,0,26,44.1,0,0.0,0,0.0
4,5.0,12.0,5.0,5.0,2023-10-08,NYJ,@,DEN,"W, 31-21",*,22,177,1,8.0,3,3,17,5.7,0,100.0,5.7,0,0,0,0,0,0,34,52.3,0,0.0,0,0.0
5,6.0,13.0,6.0,6.0,2023-10-15,NYJ,,PHI,"W, 20-14",*,12,39,1,3.3,5,5,54,10.8,0,100.0,10.8,0,0,0,0,0,0,43,66.2,0,0.0,0,0.0
6,7.0,14.0,7.0,8.0,2023-10-29,NYJ,@,NYG,"W, 13-10 (OT)",*,12,17,0,1.4,9,6,76,12.7,1,66.7,8.4,0,0,0,0,0,0,41,64.1,0,0.0,0,0.0
7,8.0,15.0,8.0,9.0,2023-11-06,NYJ,,LAC,"L, 6-27",*,16,50,0,3.1,4,4,10,2.5,0,100.0,2.5,0,0,0,1,-1,0,49,60.5,0,0.0,0,0.0
8,9.0,16.0,9.0,10.0,2023-11-12,NYJ,@,LVR,"L, 12-16",*,13,28,0,2.2,3,3,47,15.7,0,100.0,15.7,0,0,0,0,0,0,46,69.7,0,0.0,0,0.0
9,10.0,17.0,10.0,11.0,2023-11-19,NYJ,@,BUF,"L, 6-32",*,10,23,0,2.3,6,5,50,10.0,1,83.3,8.3,0,0,0,0,0,0,36,63.2,0,0.0,0,0.0
10,11.0,18.0,11.0,12.0,2023-11-24,NYJ,,MIA,"L, 13-34",*,7,25,0,3.6,9,7,24,3.4,0,77.8,2.7,0,0,0,1,0,0,38,65.5,0,0.0,0,0.0
11,12.0,19.0,12.0,13.0,2023-12-03,NYJ,,ATL,"L, 8-13",*,13,16,0,1.2,8,6,29,4.8,0,75.0,3.6,0,0,0,0,0,0,46,67.6,0,0.0,0,0.0
12,13.0,20.0,13.0,14.0,2023-12-10,NYJ,,HOU,"W, 30-6",,10,40,0,4.0,9,8,86,10.8,1,88.9,9.6,0,0,0,0,0,0,42,61.8,0,0.0,0,0.0
13,14.0,21.0,14.0,15.0,2023-12-17,NYJ,@,MIA,"L, 0-30",*,6,12,0,2.0,2,1,6,6.0,0,50.0,3.0,0,0,0,0,0,0,23,39.7,0,0.0,0,0.0
14,15.0,22.0,15.0,16.0,2023-12-24,NYJ,,WAS,"W, 30-28",*,20,95,2,4.8,16,12,96,8.0,0,75.0,6.0,0,0,0,0,0,0,69,76.7,0,0.0,0,0.0
15,16.0,23.0,16.0,17.0,2023-12-28,NYJ,@,CLE,"L, 20-37",*,13,84,0,6.5,9,9,42,4.7,1,100.0,4.7,0,0,0,0,0,0,52,71.2,0,0.0,0,0.0
16,17.0,24.0,17.0,18.0,2024-01-07,NYJ,@,NWE,"W, 17-3",*,37,178,1,4.8,2,2,12,6.0,0,100.0,6.0,0,0,0,0,0,0,58,89.2,0,0.0,0,0.0
17,,,,,,,,,7-10,,223,994,5,4.5,95,76,591,7.8,4,80.0,6.2,2,0,0,3,-1,0,667,60.6,0,0.0,0,0.0
