,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2022,21,NYJ,NFL,RB,7,2,80,463,4,20,50.0,62,5.8,66.1,11.4,31,19,218,11.5,1,8,35.5,79,2.7,31.1,61.3,7.0,99,6.9,681,5,1,4.0,
1,2023,22,NYJ,NFL,RB,17,16,223,994,5,40,39.5,83,4.5,58.5,13.1,95,76,591,7.8,4,28,40.0,50,4.5,34.8,80.0,6.2,299,5.3,1585,9,2,8.0,AP CPoY-7
2,2024,23,NYJ,NFL,RB,16,16,209,876,5,40,46.4,42,4.2,54.8,13.1,76,57,483,8.5,3,15,36.8,57,3.6,30.2,75.0,6.4,266,5.1,1359,8,6,9.0,
3,2025,24,NYJ,NFL,RB,3,3,38,157,0,10,39.5,18,4.1,52.3,12.7,13,8,78,9.8,0,3,46.2,33,2.7,26.0,61.5,6.0,46,5.1,235,0,0,,
4,4 Yrs,4 Yrs,4 Yrs,4 Yrs,,43,37,550,2490,14,110,43.6,83,4.5,57.9,12.8,215,160,1370,8.6,8,54,38.6,79,3.7,31.9,74.4,6.4,710,5.4,3860,22,9,21.0,
5,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,15,217,984,6,43,43.6,83,4.5,57.9,12.8,85,63,542,8.6,3,21,38.6,79,3.7,31.9,74.4,6.4,281,5.4,1526,9,4,,
