,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,14.0,1.0,1.0,2023-09-10,GNB,@,CHI,"W, 38-20",,5,4,26,6.5,2,80.0,5.2,0,0,0,0,0,0,29,48.3,0,0.0,0,0.0
1,2.0,15.0,2.0,2.0,2023-09-17,GNB,@,ATL,"L, 24-25",*,3,2,30,15.0,0,66.7,10.0,0,0,0,0,0,0,38,76.0,0,0.0,0,0.0
2,3.0,16.0,3.0,3.0,2023-09-24,GNB,,NOR,"W, 18-17",*,12,5,73,14.6,1,41.7,6.1,0,0,0,0,0,0,68,86.1,0,0.0,0,0.0
3,4.0,17.0,4.0,4.0,2023-09-28,GNB,,DET,"L, 20-34",*,13,9,95,10.6,0,69.2,7.3,0,0,0,0,0,0,50,87.7,0,0.0,0,0.0
4,5.0,18.0,5.0,5.0,2023-10-09,GNB,@,LVR,"L, 13-17",*,4,1,4,4.0,0,25.0,1.0,0,0,0,0,0,0,50,86.2,0,0.0,0,0.0
5,6.0,19.0,6.0,7.0,2023-10-22,GNB,@,DEN,"L, 17-19",*,5,2,30,15.0,1,40.0,6.0,0,0,0,0,0,0,52,81.3,0,0.0,0,0.0
6,7.0,20.0,7.0,8.0,2023-10-29,GNB,,MIN,"L, 10-24",*,9,4,18,4.5,1,44.4,2.0,0,0,0,0,0,0,56,82.4,0,0.0,0,0.0
7,8.0,21.0,8.0,9.0,2023-11-05,GNB,,LAR,"W, 20-3",*,3,3,36,12.0,0,100.0,12.0,0,0,0,0,0,0,62,86.1,0,0.0,0,0.0
8,9.0,22.0,9.0,10.0,2023-11-12,GNB,@,PIT,"L, 19-23",*,5,3,31,10.3,1,60.0,6.2,0,0,0,0,0,0,56,82.4,0,0.0,0,0.0
9,10.0,23.0,10.0,11.0,2023-11-19,GNB,,LAC,"W, 23-20",*,6,5,53,10.6,1,83.3,8.8,0,0,0,0,0,0,49,68.1,0,0.0,0,0.0
10,11.0,24.0,11.0,12.0,2023-11-23,GNB,@,DET,"W, 29-22",*,4,3,37,12.3,0,75.0,9.3,0,0,0,0,0,0,48,85.7,0,0.0,1,4.3
11,12.0,25.0,12.0,13.0,2023-12-03,GNB,,KAN,"W, 27-19",*,5,4,72,18.0,0,80.0,14.4,0,0,0,0,0,0,52,81.3,0,0.0,0,0.0
12,13.0,26.0,13.0,14.0,2023-12-11,GNB,@,NYG,"L, 22-24",*,7,4,32,8.0,0,57.1,4.6,0,0,0,0,0,0,56,82.4,0,0.0,0,0.0
13,14.0,27.0,14.0,15.0,2023-12-17,GNB,,TAM,"L, 20-34",*,3,3,30,10.0,0,100.0,10.0,0,0,0,0,0,0,54,90.0,0,0.0,0,0.0
14,15.0,28.0,15.0,16.0,2023-12-24,GNB,@,CAR,"W, 33-30",*,5,4,79,19.8,1,80.0,15.8,1,0,0,0,0,0,58,87.9,0,0.0,0,0.0
15,16.0,29.0,16.0,17.0,2023-12-31,GNB,@,MIN,"W, 33-10",*,6,3,28,9.3,0,50.0,4.7,0,0,0,0,0,0,56,75.7,0,0.0,0,0.0
16,17.0,30.0,17.0,18.0,2024-01-07,GNB,,CHI,"W, 17-9",*,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,11,18.3,0,0.0,0,0.0
17,,,,,,,,,9-8,,96,59,674,11.4,8,61.5,7.0,1,0,0,0,0,0,845,77.1,0,0.0,1,0.2
