,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,17.0,1.0,1.0,2023-09-10,IND,,JAX,"L, 21-31",*,3,1,5,5.0,0,33.3,1.7,66,91.7,0,0.0,0,0.0
1,2.0,18.0,2.0,2.0,2023-09-17,IND,@,HOU,"W, 31-20",*,2,2,28,14.0,0,100.0,14.0,57,100.0,0,0.0,0,0.0
2,3.0,19.0,3.0,3.0,2023-09-24,IND,@,BAL,"W, 22-19 (OT)",*,7,3,43,14.3,0,42.9,6.1,81,96.4,0,0.0,0,0.0
3,4.0,20.0,4.0,4.0,2023-10-01,IND,,LAR,"L, 23-29 (OT)",*,2,1,38,38.0,0,50.0,19.0,58,90.6,0,0.0,0,0.0
4,5.0,21.0,5.0,5.0,2023-10-08,IND,,TEN,"W, 23-16",*,2,1,10,10.0,0,50.0,5.0,65,98.5,0,0.0,0,0.0
5,6.0,22.0,6.0,6.0,2023-10-15,IND,@,JAX,"L, 20-37",*,6,3,25,8.3,0,50.0,4.2,58,74.4,0,0.0,0,0.0
6,7.0,23.0,7.0,7.0,2023-10-22,IND,,CLE,"L, 38-39",*,3,3,53,17.7,0,100.0,17.7,70,100.0,0,0.0,0,0.0
7,8.0,24.0,8.0,8.0,2023-10-29,IND,,NOR,"L, 27-38",*,5,3,41,13.7,0,60.0,8.2,67,94.4,0,0.0,0,0.0
8,9.0,25.0,9.0,9.0,2023-11-05,IND,@,CAR,"W, 27-13",*,2,0,0,,0,0.0,0.0,61,100.0,0,0.0,1,3.6
9,10.0,26.0,10.0,10.0,2023-11-12,IND,@,NWE,"W, 10-6",*,1,1,21,21.0,0,100.0,21.0,55,96.5,0,0.0,0,0.0
10,11.0,27.0,11.0,12.0,2023-11-26,IND,,TAM,"W, 27-20",*,6,4,27,6.8,0,66.7,4.5,69,94.5,0,0.0,0,0.0
11,12.0,28.0,12.0,13.0,2023-12-03,IND,@,TEN,"W, 31-28 (OT)",*,6,3,100,33.3,1,50.0,16.7,70,98.6,0,0.0,0,0.0
12,13.0,29.0,13.0,14.0,2023-12-10,IND,@,CIN,"L, 14-34",*,3,2,22,11.0,0,66.7,7.3,58,90.6,0,0.0,0,0.0
13,14.0,30.0,14.0,15.0,2023-12-16,IND,,PIT,"W, 30-13",*,5,1,13,13.0,0,20.0,2.6,65,97.0,0,0.0,0,0.0
14,15.0,31.0,15.0,16.0,2023-12-24,IND,@,ATL,"L, 10-29",*,7,3,30,10.0,0,42.9,4.3,71,100.0,0,0.0,0,0.0
15,16.0,32.0,16.0,17.0,2023-12-31,IND,,LVR,"W, 23-20",*,1,1,58,58.0,1,100.0,58.0,55,98.2,0,0.0,1,3.3
16,17.0,33.0,17.0,18.0,2024-01-06,IND,,HOU,"L, 19-23",,4,0,0,,0,0.0,0.0,64,97.0,0,0.0,1,3.3
17,,,,,,,,,9-8,,65,32,514,16.1,2,49.2,7.9,1090,94.9,0,0.0,3,0.6
