,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2022-09-11,IND,@,HOU,"T, 20-20 (OT)",*,2,0,0,,0,0.0,0.0,0,0,0,0,0,0,47,51.1,0,0.0,0,0.0
1,1.0,,2.0,2.0,2022-09-18,IND,@,JAX,"L, 0-24",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2.0,2.0,3.0,3.0,2022-09-25,IND,,KAN,"W, 20-17",,5,3,61,20.3,0,60.0,12.2,0,0,0,0,0,0,32,45.1,0,0.0,0,0.0
3,3.0,3.0,4.0,4.0,2022-10-02,IND,,TEN,"L, 17-24",*,6,4,80,20.0,0,66.7,13.3,0,0,0,0,0,0,29,43.9,0,0.0,0,0.0
4,4.0,4.0,5.0,5.0,2022-10-06,IND,@,DEN,"W, 12-9 (OT)",*,9,8,81,10.1,0,88.9,9.0,1,0,0,0,0,0,47,59.5,0,0.0,0,0.0
5,5.0,5.0,6.0,6.0,2022-10-16,IND,,JAX,"W, 34-27",*,7,3,49,16.3,1,42.9,7.0,0,0,0,0,0,0,53,65.4,0,0.0,0,0.0
6,6.0,6.0,7.0,7.0,2022-10-23,IND,@,TEN,"L, 10-19",*,4,3,37,12.3,0,75.0,9.3,0,0,0,0,0,0,62,96.9,0,0.0,0,0.0
7,7.0,7.0,8.0,8.0,2022-10-30,IND,,WAS,"L, 16-17",*,5,3,65,21.7,0,60.0,13.0,0,0,0,0,0,0,33,56.9,0,0.0,1,3.8
8,8.0,8.0,9.0,9.0,2022-11-06,IND,@,NWE,"L, 3-26",*,2,1,23,23.0,0,50.0,11.5,0,0,0,0,0,0,44,71.0,0,0.0,0,0.0
9,9.0,9.0,10.0,10.0,2022-11-13,IND,@,LVR,"W, 25-20",,2,0,0,,0,0.0,0.0,0,0,0,0,0,0,42,64.6,0,0.0,0,0.0
10,10.0,10.0,11.0,11.0,2022-11-20,IND,,PHI,"L, 16-17",,8,3,28,9.3,0,37.5,3.5,0,0,0,0,0,0,46,70.8,0,0.0,0,0.0
11,11.0,11.0,12.0,12.0,2022-11-28,IND,,PIT,"L, 17-24",*,2,0,0,,0,0.0,0.0,0,0,0,0,0,0,45,70.3,0,0.0,0,0.0
12,12.0,12.0,13.0,13.0,2022-12-04,IND,@,DAL,"L, 19-54",*,8,4,86,21.5,1,50.0,10.8,0,0,0,0,0,0,51,70.8,0,0.0,0,0.0
13,13.0,13.0,14.0,15.0,2022-12-17,IND,@,MIN,"L, 36-39 (OT)",*,5,0,0,,0,0.0,0.0,0,0,0,1,0,0,61,77.2,0,0.0,0,0.0
14,14.0,14.0,15.0,16.0,2022-12-26,IND,,LAC,"L, 3-20",*,4,3,26,8.7,0,75.0,6.5,0,0,0,0,0,0,38,73.1,0,0.0,0,0.0
15,15.0,15.0,16.0,17.0,2023-01-01,IND,@,NYG,"L, 10-38",,5,3,15,5.0,0,60.0,3.0,0,0,0,0,0,0,48,82.8,0,0.0,0,0.0
16,16.0,16.0,17.0,18.0,2023-01-08,IND,,HOU,"L, 31-32",*,4,3,42,14.0,0,75.0,10.5,0,0,0,0,0,0,47,64.4,0,0.0,0,0.0
17,,,,,,,,,4-11-1,,78,41,593,14.5,2,52.6,7.6,1,0,0,1,0,0,725,65.8,0,0.0,1,0.2
