,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2024,24,SFO,NFL,WR,11,4,46,31,400,12.9,3,19,56.5,46,2.8,36.4,67.4,8.7,3,45,0,1,66.7,39,15.0,4.1,0.3,34,13.1,445,3,0,3,
1,1 Yr,1 Yr,1 Yr,1 Yr,,11,4,46,31,400,12.9,3,19,56.5,46,2.8,36.4,67.4,8.7,3,45,0,1,66.7,39,15.0,4.1,0.3,34,13.1,445,3,0,3,
2,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,6,71,48,618,12.9,5,29,56.5,46,2.8,36.4,67.4,8.7,5,70,0,2,66.7,39,15.0,4.1,0.3,53,20.2,688,5,0,5,
