,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,39.0,1.0,1.0,2020-09-14,NYG,,PIT,"L, 16-26",,0,0,0,,1,1,14,14.0,0,100.0,14.0,0,0,0,0,0,0,3,4.4,0,0.0,0,0.0
1,1.0,,2.0,2.0,2020-09-20,NYG,@,CHI,"L, 13-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2.0,40.0,3.0,3.0,2020-09-27,NYG,,SFO,"L, 9-36",*,4,7,0,1.8,3,2,7,3.5,0,66.7,2.3,0,0,0,0,0,0,18,34.6,0,0.0,0,0.0
3,3.0,41.0,4.0,4.0,2020-10-04,NYG,@,LAR,"L, 9-17",,6,45,0,7.5,0,0,0,,0,,,0,0,0,0,0,0,10,14.7,0,0.0,0,0.0
4,4.0,42.0,5.0,5.0,2020-10-11,NYG,@,DAL,"L, 34-37",,5,24,0,4.8,2,2,0,0.0,0,100.0,0.0,0,0,0,0,0,0,12,17.6,0,0.0,0,0.0
5,5.0,43.0,6.0,6.0,2020-10-18,NYG,,WAS,"W, 20-19",,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,4,8.3,0,0.0,0,0.0
6,6.0,44.0,7.0,7.0,2020-10-22,NYG,@,PHI,"L, 21-22",,10,34,1,3.4,5,5,20,4.0,0,100.0,4.0,0,0,0,0,0,0,32,53.3,0,0.0,0,0.0
7,7.0,45.0,8.0,8.0,2020-11-02,NYG,,TAM,"L, 23-25",*,12,44,1,3.7,1,1,18,18.0,0,100.0,18.0,0,0,0,0,0,0,32,43.2,0,0.0,0,0.0
8,8.0,46.0,9.0,9.0,2020-11-08,NYG,@,WAS,"W, 23-20",*,14,68,1,4.9,2,1,9,9.0,0,50.0,4.5,0,0,0,0,0,0,44,57.1,0,0.0,0,0.0
9,9.0,47.0,10.0,10.0,2020-11-15,NYG,,PHI,"W, 27-17",*,18,53,2,2.9,2,1,7,7.0,0,50.0,3.5,0,0,0,0,0,0,42,59.2,0,0.0,0,0.0
10,10.0,48.0,11.0,12.0,2020-11-29,NYG,@,CIN,"W, 19-17",*,24,94,1,3.9,5,3,-3,-1.0,0,60.0,-0.6,0,0,0,0,0,0,51,63.0,0,0.0,0,0.0
11,11.0,49.0,12.0,13.0,2020-12-06,NYG,@,SEA,"W, 17-12",*,16,135,0,8.4,0,0,0,,0,,,0,0,0,0,0,0,28,50.0,0,0.0,0,0.0
12,12.0,50.0,13.0,14.0,2020-12-13,NYG,,ARI,"L, 7-26",*,12,57,0,4.8,4,3,16,5.3,0,75.0,4.0,0,0,0,0,0,0,27,55.1,0,0.0,0,0.0
13,13.0,51.0,14.0,15.0,2020-12-20,NYG,,CLE,"L, 6-20",*,9,29,0,3.2,0,0,0,,0,,,0,0,0,0,0,0,23,42.6,0,0.0,0,0.0
14,14.0,52.0,15.0,16.0,2020-12-27,NYG,@,BAL,"L, 13-27",*,6,27,0,4.5,2,2,26,13.0,0,100.0,13.0,0,0,0,0,0,0,32,50.0,0,0.0,0,0.0
15,15.0,53.0,16.0,17.0,2021-01-03,NYG,,DAL,"W, 23-19",*,11,65,0,5.9,0,0,0,,0,,,1,0,0,1,0,0,33,56.9,0,0.0,0,0.0
16,,,,,,,,,6-9,,147,682,6,4.6,27,21,114,5.4,0,77.8,4.2,1,0,0,1,0,0,391,41.2,0,0.0,0,0.0
