,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2022,23,TEN,NFL,TE,17,8,46,32,450,14.1,3,22,50.0,48,1.9,26.5,69.6,9.8,3,2,0,0,0.0,6,0.7,0.1,0.2,35,12.9,452,3,0,4,
1,2023,24,TEN,NFL,TE,17,11,77,54,528,9.8,1,25,48.1,39,3.2,31.1,70.1,6.9,2,6,0,1,50.0,4,3.0,0.4,0.1,56,9.5,534,1,0,5,
2,2024,25,TEN,NFL,TE,17,11,70,52,479,9.2,2,19,55.7,70,3.1,28.2,74.3,6.8,1,17,0,1,100.0,17,17.0,1.0,0.1,53,9.4,496,2,2,4,
3,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,51,30,193,138,1457,10.6,6,66,51.3,70,2.7,28.6,71.5,7.5,6,25,0,2,33.3,17,4.2,0.5,0.1,144,10.3,1482,6,2,13,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,10,64,46,486,10.6,2,22,51.3,70,2.7,28.6,71.5,7.5,2,8,0,1,33.3,17,4.2,0.5,0.1,48,3.4,494,2,1,4,
