,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,18.0,1.0,1.0,2023-09-10,TEN,@,NOR,"L, 15-16",*,2,0,0,,0,0.0,0.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,52,82.5,0,0.0,3,10.7
1,2.0,19.0,2.0,2.0,2023-09-17,TEN,,LAC,"W, 27-24 (OT)",*,4,4,35,8.8,0,100.0,8.8,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,69.2,0,0.0,1,3.3
2,3.0,20.0,3.0,3.0,2023-09-24,TEN,@,CLE,"L, 3-27",*,4,3,7,2.3,0,75.0,1.8,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,39,81.3,0,0.0,8,33.3
3,4.0,21.0,4.0,4.0,2023-10-01,TEN,,CIN,"W, 27-3",,3,3,29,9.7,0,100.0,9.7,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,43,65.2,0,0.0,2,9.5
4,5.0,22.0,5.0,5.0,2023-10-08,TEN,@,IND,"L, 16-23",*,9,5,33,6.6,0,55.6,3.7,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,58.3,0,0.0,1,4.5
5,6.0,23.0,6.0,6.0,2023-10-15,TEN,,BAL,"L, 16-24",,4,2,18,9.0,0,50.0,4.5,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,72.7,0,0.0,5,16.1
6,7.0,24.0,7.0,8.0,2023-10-29,TEN,,ATL,"W, 28-23",*,5,4,23,5.8,0,80.0,4.6,1,4,0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,49,72.1,0,0.0,10,28.6
7,8.0,25.0,8.0,9.0,2023-11-02,TEN,@,PIT,"L, 16-20",*,4,3,28,9.3,0,75.0,7.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,54,73.0,0,0.0,3,12.5
8,9.0,26.0,9.0,10.0,2023-11-12,TEN,@,TAM,"L, 6-20",*,6,3,27,9.0,0,50.0,4.5,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,34,54.0,0,0.0,3,13.0
9,10.0,27.0,10.0,11.0,2023-11-19,TEN,@,JAX,"L, 14-34",,2,1,6,6.0,0,50.0,3.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16,40.0,0,0.0,5,20.0
10,11.0,28.0,11.0,12.0,2023-11-26,TEN,,CAR,"W, 17-10",,5,4,45,11.3,0,80.0,9.0,0,0,0,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,28,52.8,0,0.0,10,41.7
11,12.0,29.0,12.0,13.0,2023-12-03,TEN,,IND,"L, 28-31 (OT)",*,6,3,62,20.7,0,50.0,10.3,1,2,0,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,50,58.8,0,0.0,14,37.8
12,13.0,30.0,13.0,14.0,2023-12-11,TEN,@,MIA,"W, 28-27",,6,5,46,9.2,0,83.3,7.7,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,48,67.6,0,0.0,4,12.9
13,14.0,31.0,14.0,15.0,2023-12-17,TEN,,HOU,"L, 16-19 (OT)",*,3,3,36,12.0,0,100.0,12.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,63.5,0,0.0,4,12.9
14,15.0,32.0,15.0,16.0,2023-12-24,TEN,,SEA,"L, 17-20",*,7,6,63,10.5,1,85.7,9.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,47,71.2,0,0.0,3,13.6
15,16.0,33.0,16.0,17.0,2023-12-31,TEN,@,HOU,"L, 3-26",*,4,3,34,11.3,0,75.0,8.5,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,41,74.5,0,0.0,5,20.8
16,17.0,34.0,17.0,18.0,2024-01-07,TEN,,JAX,"W, 28-20",,3,2,36,18.0,0,66.7,12.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,31,56.4,0,0.0,4,18.2
17,,,,,,,,,6-11,,77,54,528,9.8,1,70.1,6.9,2,6,0,3.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,692,65.9,0,0.0,85,18.7
