,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,43.0,1.0,1.0,2021-09-12,PHI,@,ATL,"W, 32-6",*,5,4,42,10.5,1,80.0,8.4,0,0,0,0,0,0,52,73.2,0,0.0,5,19.2
1,2.0,44.0,2.0,2.0,2021-09-19,PHI,,SFO,"L, 11-17",*,2,2,24,12.0,0,100.0,12.0,0,0,0,0,0,0,38,65.5,0,0.0,2,9.5
2,3.0,45.0,3.0,3.0,2021-09-27,PHI,@,DAL,"L, 21-41",*,4,2,66,33.0,0,50.0,16.5,0,0,0,0,0,0,34,58.6,0,0.0,3,10.0
3,4.0,46.0,4.0,4.0,2021-10-03,PHI,,KAN,"L, 30-42",*,5,5,56,11.2,1,100.0,11.2,1,0,0,0,0,0,55,74.3,0,0.0,7,25.9
4,5.0,47.0,5.0,5.0,2021-10-10,PHI,@,CAR,"W, 21-18",,3,2,28,14.0,0,66.7,9.3,0,0,0,0,0,0,45,67.2,0,0.0,3,10.0
5,5.0,,6.0,6.0,2021-10-14,PHI,,TAM,"L, 22-28",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,6.0,48.0,7.0,7.0,2021-10-24,PHI,@,LVR,"L, 22-33",*,5,3,70,23.3,0,60.0,14.0,0,0,0,0,0,0,64,92.8,0,0.0,0,0.0
7,7.0,49.0,8.0,8.0,2021-10-31,PHI,@,DET,"W, 44-6",*,7,6,72,12.0,0,85.7,10.3,0,0,0,0,0,0,44,67.7,0,0.0,4,16.0
8,8.0,50.0,9.0,9.0,2021-11-07,PHI,,LAC,"L, 24-27",*,6,3,43,14.3,0,50.0,7.2,0,0,0,0,0,0,53,93.0,0,0.0,0,0.0
9,9.0,51.0,10.0,10.0,2021-11-14,PHI,@,DEN,"W, 30-13",*,2,2,28,14.0,0,100.0,14.0,0,0,0,0,0,0,13,20.3,0,0.0,0,0.0
10,10.0,52.0,11.0,11.0,2021-11-21,PHI,,NOR,"W, 40-29",*,8,5,62,12.4,0,62.5,7.8,0,0,0,0,0,0,75,96.2,0,0.0,1,2.6
11,11.0,53.0,12.0,12.0,2021-11-28,PHI,@,NYG,"L, 7-13",*,3,1,0,0.0,0,33.3,0.0,0,0,0,0,0,0,64,95.5,0,0.0,0,0.0
12,12.0,54.0,13.0,13.0,2021-12-05,PHI,@,NYJ,"W, 33-18",*,6,6,105,17.5,2,100.0,17.5,0,0,0,0,0,0,68,95.8,0,0.0,0,0.0
13,13.0,55.0,14.0,15.0,2021-12-21,PHI,,WAS,"W, 27-17",*,9,7,135,19.3,0,77.8,15.0,0,0,0,0,0,0,66,93.0,0,0.0,1,4.0
14,14.0,56.0,15.0,16.0,2021-12-26,PHI,,NYG,"W, 34-10",*,4,2,28,14.0,0,50.0,7.0,0,0,0,1,0,0,53,84.1,0,0.0,1,3.2
15,15.0,57.0,16.0,17.0,2022-01-02,PHI,@,WAS,"W, 20-16",*,7,6,71,11.8,0,85.7,10.1,0,0,0,0,0,0,57,93.4,0,0.0,0,0.0
16,15.0,,17.0,18.0,2022-01-08,PHI,,DAL,"L, 26-51",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,9-6,,76,56,830,14.8,4,73.7,10.9,1,0,0,1,0,0,781,78.6,0,0.0,27,6.9
