,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,58.0,1.0,1.0,2022-09-11,PHI,@,DET,"W, 38-35",*,4,3,60,20.0,0,75.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,71,92.2,0,0.0,2,6.5
1,2.0,59.0,2.0,2.0,2022-09-19,PHI,,MIN,"W, 24-7",*,6,5,82,16.4,0,83.3,13.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,61,83.6,0,0.0,0,0.0
2,3.0,60.0,3.0,3.0,2022-09-25,PHI,@,WAS,"W, 24-8",*,4,3,26,8.7,1,75.0,6.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,64.3,0,0.0,1,3.8
3,4.0,61.0,4.0,4.0,2022-10-02,PHI,,JAX,"W, 29-21",*,6,5,72,14.4,0,83.3,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,74,90.2,0,0.0,0,0.0
4,5.0,62.0,5.0,5.0,2022-10-09,PHI,@,ARI,"W, 20-17",*,9,8,95,11.9,0,88.9,10.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,70,95.9,0,0.0,0,0.0
5,6.0,63.0,6.0,6.0,2022-10-16,PHI,,DAL,"W, 26-17",*,6,2,22,11.0,0,33.3,3.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,70,98.6,0,0.0,0,0.0
6,7.0,64.0,7.0,8.0,2022-10-30,PHI,,PIT,"W, 35-13",*,6,6,64,10.7,0,100.0,10.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,42,73.7,0,0.0,0,0.0
7,8.0,65.0,8.0,9.0,2022-11-03,PHI,@,HOU,"W, 29-17",*,9,8,100,12.5,1,88.9,11.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,59,90.8,0,0.0,0,0.0
8,9.0,66.0,9.0,10.0,2022-11-14,PHI,,WAS,"L, 21-32",*,3,3,23,7.7,1,100.0,7.7,0.0,1,1,0,0,0,0,1,1,0,0,0,0,50,100.0,0,0.0,0,0.0
9,9.0,,10.0,11.0,2022-11-20,PHI,@,IND,"W, 17-16",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,9.0,,11.0,12.0,2022-11-27,PHI,,GNB,"W, 40-33",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,9.0,,12.0,13.0,2022-12-04,PHI,,TEN,"W, 35-10",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,9.0,,13.0,14.0,2022-12-11,PHI,@,NYG,"W, 48-22",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,9.0,,14.0,15.0,2022-12-18,PHI,@,CHI,"W, 25-20",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,10.0,67.0,15.0,16.0,2022-12-24,PHI,@,DAL,"L, 34-40",*,3,3,67,22.3,0,100.0,22.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,67,94.4,0,0.0,0,0.0
15,11.0,68.0,16.0,17.0,2023-01-01,PHI,,NOR,"L, 10-20",*,6,3,45,15.0,0,50.0,7.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,53,96.4,0,0.0,0,0.0
16,12.0,69.0,17.0,18.0,2023-01-08,PHI,,NYG,"W, 22-16",*,7,6,46,7.7,0,85.7,6.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,73,100.0,0,0.0,1,3.6
17,,,,,,,,,9-3,,69,55,702,12.8,3,79.7,10.2,0.0,1,1,0,0,0,0,1,1,0,0,0,0,735,90.0,0,0.0,4,1.3
