,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,92.0,1.0,1.0,2019-09-08,PHI,,WAS,"W, 32-27",*,7,5,54,10.8,0,71.4,7.7,0,0,0,0,0,0,61,82.4,0,0.0,1,3.4
1,2.0,93.0,2.0,2.0,2019-09-15,PHI,@,ATL,"L, 20-24",*,16,8,72,9.0,0,50.0,4.5,0,0,0,0,0,0,80,98.8,0,0.0,2,8.3
2,3.0,94.0,3.0,3.0,2019-09-22,PHI,,DET,"L, 24-27",*,7,4,64,16.0,0,57.1,9.1,0,0,0,0,0,0,74,100.0,0,0.0,0,0.0
3,4.0,95.0,4.0,4.0,2019-09-26,PHI,@,GNB,"W, 34-27",*,8,7,65,9.3,0,87.5,8.1,0,0,0,0,0,0,47,75.8,0,0.0,0,0.0
4,5.0,96.0,5.0,5.0,2019-10-06,PHI,,NYJ,"W, 31-6",*,7,5,57,11.4,1,71.4,8.1,0,0,0,0,0,0,56,84.8,0,0.0,0,0.0
5,6.0,97.0,6.0,6.0,2019-10-13,PHI,@,MIN,"L, 20-38",*,9,4,54,13.5,0,44.4,6.0,1,1,0,0,0,0,51,79.7,0,0.0,0,0.0
6,7.0,98.0,7.0,7.0,2019-10-20,PHI,@,DAL,"L, 10-37",*,6,2,38,19.0,0,33.3,6.3,0,0,0,0,0,0,48,80.0,0,0.0,0,0.0
7,8.0,99.0,8.0,8.0,2019-10-27,PHI,@,BUF,"W, 31-13",*,4,2,20,10.0,0,50.0,5.0,0,0,0,0,0,0,66,90.4,0,0.0,0,0.0
8,9.0,100.0,9.0,9.0,2019-11-03,PHI,,CHI,"W, 22-14",*,11,9,103,11.4,1,81.8,9.4,0,0,0,0,0,0,65,77.4,0,0.0,0,0.0
9,10.0,101.0,10.0,11.0,2019-11-17,PHI,,NWE,"L, 10-17",*,11,9,94,10.4,0,81.8,8.5,0,0,0,0,0,0,64,88.9,0,0.0,0,0.0
10,11.0,102.0,11.0,12.0,2019-11-24,PHI,,SEA,"L, 9-17",*,14,12,91,7.6,1,85.7,6.5,0,0,0,0,0,0,64,86.5,0,0.0,0,0.0
11,12.0,103.0,12.0,13.0,2019-12-01,PHI,@,MIA,"L, 31-37",*,6,3,24,8.0,0,50.0,4.0,0,0,0,0,0,0,51,73.9,0,0.0,0,0.0
12,13.0,104.0,13.0,14.0,2019-12-09,PHI,,NYG,"W, 23-17 (OT)",*,13,9,91,10.1,2,69.2,7.0,0,0,0,0,0,0,78,88.6,0,0.0,0,0.0
13,14.0,105.0,14.0,15.0,2019-12-15,PHI,@,WAS,"W, 37-27",*,10,5,61,12.2,1,50.0,6.1,0,0,0,0,0,0,68,88.3,0,0.0,0,0.0
14,15.0,106.0,15.0,16.0,2019-12-22,PHI,,DAL,"W, 17-9",*,6,4,28,7.0,0,66.7,4.7,0,0,0,0,0,0,59,81.9,0,0.0,0,0.0
15,15.0,,16.0,17.0,2019-12-29,PHI,@,NYG,"W, 34-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,,,,,,,,8-7,,135,88,916,10.4,6,65.2,6.8,1,1,0,0,0,0,932,85.5,0,0.0,3,0.7
