,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,76.0,1.0,1.0,2018-09-06,PHI,,ATL,"W, 18-12",*,10,5,48,9.6,0,50.0,4.8,0,0,0,0,0,0,70,97.2,0,0.0,0,0.0
1,2.0,77.0,2.0,2.0,2018-09-16,PHI,@,TAM,"L, 21-27",*,13,11,94,8.5,0,84.6,7.2,0,0,0,0,0,0,74,93.7,0,0.0,0,0.0
2,3.0,78.0,3.0,3.0,2018-09-23,PHI,,IND,"W, 20-16",*,10,5,73,14.6,0,50.0,7.3,0,0,0,0,0,0,81,98.8,0,0.0,0,0.0
3,4.0,79.0,4.0,4.0,2018-09-30,PHI,@,TEN,"L, 23-26 (OT)",*,14,10,112,11.2,0,71.4,8.0,0,0,0,0,0,0,76,97.4,0,0.0,0,0.0
4,5.0,80.0,5.0,5.0,2018-10-07,PHI,,MIN,"L, 21-23",*,11,10,110,11.0,1,90.9,10.0,0,0,0,0,0,0,57,96.6,0,0.0,1,3.7
5,6.0,81.0,6.0,6.0,2018-10-11,PHI,@,NYG,"W, 34-13",*,9,7,43,6.1,1,77.8,4.8,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
6,7.0,82.0,7.0,7.0,2018-10-21,PHI,,CAR,"L, 17-21",*,11,9,138,15.3,0,81.8,12.5,0,0,0,0,0,0,65,97.0,0,0.0,0,0.0
7,8.0,83.0,8.0,8.0,2018-10-28,PHI,@,JAX,"W, 24-18",*,6,4,26,6.5,1,66.7,4.3,0,0,0,0,0,0,57,91.9,0,0.0,0,0.0
8,9.0,84.0,9.0,10.0,2018-11-11,PHI,,DAL,"L, 20-27",*,16,14,145,10.4,2,87.5,9.1,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
9,10.0,85.0,10.0,11.0,2018-11-18,PHI,@,NOR,"L, 7-48",*,3,2,15,7.5,0,66.7,5.0,0,0,0,0,0,0,47,92.2,0,0.0,0,0.0
10,11.0,86.0,11.0,12.0,2018-11-25,PHI,,NYG,"W, 25-22",*,8,7,91,13.0,1,87.5,11.4,0,0,0,0,0,0,52,80.0,0,0.0,0,0.0
11,12.0,87.0,12.0,13.0,2018-12-03,PHI,,WAS,"W, 28-13",*,10,9,83,9.2,0,90.0,8.3,0,0,0,0,0,0,59,78.7,0,0.0,0,0.0
12,13.0,88.0,13.0,14.0,2018-12-09,PHI,@,DAL,"L, 23-29 (OT)",*,8,5,38,7.6,0,62.5,4.8,0,0,0,0,0,0,44,84.6,0,0.0,0,0.0
13,14.0,89.0,14.0,15.0,2018-12-16,PHI,@,LAR,"W, 30-23",*,7,3,22,7.3,0,42.9,3.1,0,0,0,0,0,0,59,92.2,0,0.0,1,3.2
14,15.0,90.0,15.0,16.0,2018-12-23,PHI,,HOU,"W, 32-30",*,16,12,110,9.2,2,75.0,6.9,1,0,0,0,0,0,73,89.0,0,0.0,0,0.0
15,16.0,91.0,16.0,17.0,2018-12-30,PHI,@,WAS,"W, 24-0",*,4,3,15,5.0,0,75.0,3.8,0,0,0,0,0,0,53,74.6,0,0.0,0,0.0
16,,,,,,,,,9-7,,156,116,1163,10.0,8,74.4,7.5,1,0,0,0,0,0,1000,91.6,0,0.0,2,0.5
