,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,46.0,1.0,1.0,2017-09-10,GNB,,SEA,"W, 17-9",*,7,3,47,15.7,0,42.9,6.7,67,81.7,0,0.0,0,0.0
1,2.0,47.0,2.0,2.0,2017-09-17,GNB,@,ATL,"L, 23-34",*,10,8,99,12.4,1,80.0,9.9,71,93.4,0,0.0,0,0.0
2,3.0,48.0,3.0,3.0,2017-09-24,GNB,,CIN,"W, 27-24 (OT)",*,6,3,60,20.0,0,50.0,10.0,67,95.7,0,0.0,0,0.0
3,4.0,49.0,4.0,4.0,2017-09-28,GNB,,CHI,"W, 35-14",*,5,2,13,6.5,1,40.0,2.6,40,72.7,0,0.0,0,0.0
4,5.0,50.0,5.0,5.0,2017-10-08,GNB,@,DAL,"W, 35-31",*,11,7,66,9.4,2,63.6,6.0,56,93.3,0,0.0,0,0.0
5,6.0,51.0,6.0,6.0,2017-10-15,GNB,@,MIN,"L, 10-23",*,10,5,54,10.8,1,50.0,5.4,65,98.5,0,0.0,0,0.0
6,7.0,52.0,7.0,7.0,2017-10-22,GNB,,NOR,"L, 17-26",*,5,2,12,6.0,0,40.0,2.4,48,87.3,0,0.0,0,0.0
7,8.0,53.0,8.0,9.0,2017-11-06,GNB,,DET,"L, 17-30",*,10,7,53,7.6,0,70.0,5.3,56,94.9,0,0.0,0,0.0
8,9.0,54.0,9.0,10.0,2017-11-12,GNB,@,CHI,"W, 23-16",*,8,5,90,18.0,1,62.5,11.3,54,81.8,0,0.0,0,0.0
9,10.0,55.0,10.0,11.0,2017-11-19,GNB,,BAL,"L, 0-23",*,10,8,126,15.8,0,80.0,12.6,65,95.6,0,0.0,0,0.0
10,11.0,56.0,11.0,12.0,2017-11-26,GNB,@,PIT,"L, 28-31",*,8,5,82,16.4,1,62.5,10.3,48,87.3,0,0.0,0,0.0
11,12.0,57.0,12.0,13.0,2017-12-03,GNB,,TAM,"W, 26-20 (OT)",*,6,4,42,10.5,0,66.7,7.0,49,89.1,0,0.0,0,0.0
12,13.0,58.0,13.0,14.0,2017-12-10,GNB,@,CLE,"W, 27-21 (OT)",*,14,10,84,8.4,2,71.4,6.0,64,84.2,0,0.0,0,0.0
13,14.0,59.0,14.0,15.0,2017-12-17,GNB,@,CAR,"L, 24-31",*,7,5,57,11.4,1,71.4,8.1,27,39.1,0,0.0,0,0.0
14,14.0,,15.0,16.0,2017-12-23,GNB,,MIN,"L, 0-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,14.0,,16.0,17.0,2017-12-31,GNB,@,DET,"L, 11-35",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,,,,,,,,7-7,,117,74,885,12.0,10,63.2,7.6,777,85.2,0,0.0,0,0.0
