,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,134.0,1.0,1.0,2023-09-10,LVR,@,DEN,"W, 17-16",*,9,6,66,11.0,0,66.7,7.3,53,89.8,0,0.0,0,0.0
1,2.0,135.0,2.0,2.0,2023-09-17,LVR,@,BUF,"L, 10-38",*,8,6,84,14.0,1,75.0,10.5,37,92.5,0,0.0,0,0.0
2,3.0,136.0,3.0,3.0,2023-09-24,LVR,,PIT,"L, 18-23",*,20,13,172,13.2,2,65.0,8.6,70,97.2,0,0.0,0,0.0
3,4.0,137.0,4.0,4.0,2023-10-01,LVR,@,LAC,"L, 17-24",*,13,8,75,9.4,0,61.5,5.8,63,86.3,0,0.0,0,0.0
4,5.0,138.0,5.0,5.0,2023-10-09,LVR,,GNB,"W, 17-13",*,4,4,45,11.3,0,100.0,11.3,60,93.8,0,0.0,0,0.0
5,6.0,139.0,6.0,6.0,2023-10-15,LVR,,NWE,"W, 21-17",*,5,2,29,14.5,0,40.0,5.8,64,91.4,0,0.0,2,8.0
6,7.0,140.0,7.0,7.0,2023-10-22,LVR,@,CHI,"L, 12-30",*,12,7,57,8.1,0,58.3,4.8,49,75.4,0,0.0,0,0.0
7,8.0,141.0,8.0,8.0,2023-10-30,LVR,@,DET,"L, 14-26",*,7,1,11,11.0,0,14.3,1.6,44,95.7,0,0.0,0,0.0
8,9.0,142.0,9.0,9.0,2023-11-05,LVR,,NYG,"W, 30-6",*,7,4,34,8.5,0,57.1,4.9,53,88.3,0,0.0,0,0.0
9,10.0,143.0,10.0,10.0,2023-11-12,LVR,,NYJ,"W, 16-12",*,13,6,86,14.3,0,46.2,6.6,62,96.9,0,0.0,0,0.0
10,11.0,144.0,11.0,11.0,2023-11-19,LVR,@,MIA,"L, 13-20",*,13,7,82,11.7,1,53.8,6.3,60,98.4,0,0.0,0,0.0
11,12.0,145.0,12.0,12.0,2023-11-26,LVR,,KAN,"L, 17-31",*,7,5,73,14.6,0,71.4,10.4,58,100.0,0,0.0,0,0.0
12,13.0,146.0,13.0,14.0,2023-12-10,LVR,,MIN,"L, 0-3",*,10,7,53,7.6,0,70.0,5.3,53,98.1,0,0.0,0,0.0
13,14.0,147.0,14.0,15.0,2023-12-14,LVR,,LAC,"W, 63-21",*,12,8,101,12.6,1,66.7,8.4,52,81.3,0,0.0,0,0.0
14,15.0,148.0,15.0,16.0,2023-12-25,LVR,@,KAN,"W, 20-14",*,6,1,4,4.0,0,16.7,0.7,50,90.9,0,0.0,1,4.0
15,16.0,149.0,16.0,17.0,2023-12-31,LVR,@,IND,"L, 20-23",*,21,13,126,9.7,2,61.9,6.0,73,97.3,0,0.0,0,0.0
16,17.0,150.0,17.0,18.0,2024-01-07,LVR,,DEN,"W, 27-14",*,8,5,46,9.2,1,62.5,5.8,62,93.9,0,0.0,0,0.0
17,,,,,,,,,8-9,,175,103,1144,11.1,8,58.9,6.5,963,92.1,0,0.0,3,0.7
