,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,60.0,1.0,1.0,2018-09-09,GNB,,CHI,"W, 24-23",*,8,5,88,17.6,1,62.5,11.0,59,98.3,0,0.0,0,0.0
1,2.0,61.0,2.0,2.0,2018-09-16,GNB,,MIN,"T, 29-29 (OT)",*,12,8,64,8.0,1,66.7,5.3,75,97.4,0,0.0,0,0.0
2,3.0,62.0,3.0,3.0,2018-09-23,GNB,@,WAS,"L, 17-31",*,9,7,52,7.4,1,77.8,5.8,68,98.6,0,0.0,0,0.0
3,4.0,63.0,4.0,4.0,2018-09-30,GNB,,BUF,"W, 22-0",*,14,8,81,10.1,0,57.1,5.8,76,100.0,0,0.0,0,0.0
4,5.0,64.0,5.0,5.0,2018-10-07,GNB,@,DET,"L, 23-31",*,12,9,140,15.6,1,75.0,11.7,71,87.7,0,0.0,0,0.0
5,6.0,65.0,6.0,6.0,2018-10-15,GNB,,SFO,"W, 33-30",*,16,10,132,13.2,2,62.5,8.3,63,88.7,0,0.0,0,0.0
6,7.0,66.0,7.0,8.0,2018-10-28,GNB,@,LAR,"L, 27-29",*,7,5,133,26.6,0,71.4,19.0,40,76.9,0,0.0,0,0.0
7,8.0,67.0,8.0,9.0,2018-11-04,GNB,@,NWE,"L, 17-31",*,9,6,40,6.7,1,66.7,4.4,71,95.9,0,0.0,0,0.0
8,9.0,68.0,9.0,10.0,2018-11-11,GNB,,MIA,"W, 31-12",*,7,4,57,14.3,2,57.1,8.1,53,93.0,0,0.0,0,0.0
9,10.0,69.0,10.0,11.0,2018-11-15,GNB,@,SEA,"L, 24-27",*,12,10,166,16.6,0,83.3,13.8,46,93.9,0,0.0,0,0.0
10,11.0,70.0,11.0,12.0,2018-11-25,GNB,@,MIN,"L, 17-24",*,8,5,69,13.8,1,62.5,8.6,53,100.0,0,0.0,0,0.0
11,12.0,71.0,12.0,13.0,2018-12-02,GNB,,ARI,"L, 17-20",*,13,8,93,11.6,1,61.5,7.2,72,94.7,0,0.0,0,0.0
12,13.0,72.0,13.0,14.0,2018-12-09,GNB,,ATL,"W, 34-20",*,11,7,81,11.6,1,63.6,7.4,56,86.2,0,0.0,1,3.6
13,14.0,73.0,14.0,15.0,2018-12-16,GNB,@,CHI,"L, 17-24",*,13,8,119,14.9,0,61.5,9.2,64,94.1,0,0.0,0,0.0
14,15.0,74.0,15.0,16.0,2018-12-23,GNB,@,NYJ,"W, 44-38 (OT)",*,18,11,71,6.5,1,61.1,3.9,86,95.6,0,0.0,0,0.0
15,15.0,,16.0,17.0,2018-12-30,GNB,,DET,"L, 0-31",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,,,,,,,,6-8-1,,169,111,1386,12.5,13,65.7,8.2,953,93.6,0,0.0,1,0.2
