,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,17.0,1.0,1.0,2015-09-13,GNB,@,CHI,"W, 31-23",*,8,4,59,14.8,0,50.0,7.4,57,96.6,0,0.0,1,3.8
1,2.0,18.0,2.0,2.0,2015-09-20,GNB,,SEA,"W, 27-17",*,5,5,33,6.6,0,100.0,6.6,56,78.9,0,0.0,0,0.0
2,3.0,19.0,3.0,3.0,2015-09-28,GNB,,KAN,"W, 38-28",*,2,0,0,,0,0.0,0.0,3,3.9,0,0.0,0,0.0
3,3.0,,4.0,4.0,2015-10-04,GNB,@,SFO,"W, 17-3",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,3.0,,5.0,5.0,2015-10-11,GNB,,STL,"W, 24-10",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,3.0,,6.0,6.0,2015-10-18,GNB,,SDG,"W, 27-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,4.0,20.0,7.0,8.0,2015-11-01,GNB,@,DEN,"L, 10-29",*,2,1,8,8.0,0,50.0,4.0,51,96.2,0,0.0,0,0.0
7,5.0,21.0,8.0,9.0,2015-11-08,GNB,@,CAR,"L, 29-37",*,11,7,93,13.3,0,63.6,8.5,75,97.4,0,0.0,0,0.0
8,6.0,22.0,9.0,10.0,2015-11-15,GNB,,DET,"L, 16-18",*,21,10,79,7.9,0,47.6,3.8,87,100.0,0,0.0,0,0.0
9,7.0,23.0,10.0,11.0,2015-11-22,GNB,@,MIN,"W, 30-13",*,4,3,36,12.0,0,75.0,9.0,61,79.2,0,0.0,0,0.0
10,8.0,24.0,11.0,12.0,2015-11-26,GNB,,CHI,"L, 13-17",*,11,2,14,7.0,0,18.2,1.3,69,88.5,0,0.0,0,0.0
11,9.0,25.0,12.0,13.0,2015-12-03,GNB,@,DET,"W, 27-23",*,7,4,21,5.3,1,57.1,3.0,64,95.5,0,0.0,0,0.0
12,10.0,26.0,13.0,14.0,2015-12-13,GNB,,DAL,"W, 28-7",*,3,2,12,6.0,0,66.7,4.0,71,81.6,0,0.0,0,0.0
13,11.0,27.0,14.0,15.0,2015-12-20,GNB,@,OAK,"W, 30-20",*,8,5,32,6.4,0,62.5,4.0,63,82.9,0,0.0,0,0.0
14,12.0,28.0,15.0,16.0,2015-12-27,GNB,@,ARI,"L, 8-38",*,6,3,42,14.0,0,50.0,7.0,51,70.8,0,0.0,0,0.0
15,13.0,29.0,16.0,17.0,2016-01-03,GNB,,MIN,"L, 13-20",,6,4,54,13.5,0,66.7,9.0,54,68.4,0,0.0,0,0.0
16,,,,,,,,,7-6,,94,50,483,9.7,1,53.2,5.1,762,79.5,0,0.0,1,0.3
