,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,75.0,1.0,1.0,2019-09-05,GNB,@,CHI,"W, 10-3",*,8,4,36,9.0,0,50.0,4.5,0,0,0,0,0,0,59,96.7,0,0.0,0,0.0
1,2.0,76.0,2.0,2.0,2019-09-15,GNB,,MIN,"W, 21-16",*,9,7,106,15.1,0,77.8,11.8,0,0,0,0,0,0,68,95.8,0,0.0,0,0.0
2,3.0,77.0,3.0,3.0,2019-09-22,GNB,,DEN,"W, 27-16",*,4,4,56,14.0,0,100.0,14.0,0,0,0,0,0,0,49,90.7,0,0.0,0,0.0
3,4.0,78.0,4.0,4.0,2019-09-26,GNB,,PHI,"L, 27-34",*,15,10,180,18.0,0,66.7,12.0,0,0,0,0,0,0,55,69.6,0,0.0,0,0.0
4,4.0,,5.0,5.0,2019-10-06,GNB,@,DAL,"W, 34-24",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,4.0,,6.0,6.0,2019-10-14,GNB,,DET,"W, 23-22",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,4.0,,7.0,7.0,2019-10-20,GNB,,OAK,"W, 42-24",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,4.0,,8.0,8.0,2019-10-27,GNB,@,KAN,"W, 31-24",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,5.0,79.0,9.0,9.0,2019-11-03,GNB,@,LAC,"L, 11-26",*,11,7,41,5.9,0,63.6,3.7,0,0,0,0,0,0,42,84.0,0,0.0,0,0.0
9,6.0,80.0,10.0,10.0,2019-11-10,GNB,,CAR,"W, 24-16",*,10,7,118,16.9,0,70.0,11.8,0,0,0,0,0,0,50,78.1,0,0.0,0,0.0
10,7.0,81.0,11.0,12.0,2019-11-24,GNB,@,SFO,"L, 8-37",*,12,7,43,6.1,1,58.3,3.6,0,0,0,0,0,0,59,74.7,0,0.0,0,0.0
11,8.0,82.0,12.0,13.0,2019-12-01,GNB,@,NYG,"W, 31-13",*,10,6,64,10.7,2,60.0,6.4,1,0,0,0,0,0,51,78.5,0,0.0,0,0.0
12,9.0,83.0,13.0,14.0,2019-12-08,GNB,,WAS,"W, 20-15",*,6,4,41,10.3,0,66.7,6.8,0,0,0,0,0,0,50,83.3,0,0.0,1,4.0
13,10.0,84.0,14.0,15.0,2019-12-15,GNB,,CHI,"W, 21-13",*,13,7,103,14.7,1,53.8,7.9,0,0,0,0,0,0,55,93.2,0,0.0,0,0.0
14,11.0,85.0,15.0,16.0,2019-12-23,GNB,@,MIN,"W, 23-10",*,16,13,116,8.9,0,81.3,7.3,1,1,0,0,0,0,62,80.5,0,0.0,0,0.0
15,12.0,86.0,16.0,17.0,2019-12-29,GNB,@,DET,"W, 23-20",*,13,7,93,13.3,1,53.8,7.2,0,0,0,0,0,0,78,88.6,0,0.0,0,0.0
16,,,,,,,,,9-3,,127,83,997,12.0,5,65.4,7.9,2,1,0,0,0,0,678,84.0,0,0.0,1,0.3
