,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,32.0,1.0,1.0,2024-09-08,NOR,,CAR,"W, 47-10",*,2,2,11,5.5,0,100.0,5.5,0,0,0,,0,0,0,0,0,0,52,78.8,0,0.0,0,0.0
1,2.0,33.0,2.0,2.0,2024-09-15,NOR,@,DAL,"W, 44-19",*,6,4,81,20.3,0,66.7,13.5,1,7,0,7.0,0,0,0,0,0,0,42,71.2,0,0.0,0,0.0
2,3.0,34.0,3.0,3.0,2024-09-22,NOR,,PHI,"L, 12-15",*,6,6,86,14.3,1,100.0,14.3,0,0,0,,0,0,0,0,0,0,45,80.4,0,0.0,0,0.0
3,4.0,35.0,4.0,4.0,2024-09-29,NOR,@,ATL,"L, 24-26",*,10,8,87,10.9,0,80.0,8.7,0,0,0,,0,0,0,0,0,0,58,78.4,0,0.0,0,0.0
4,5.0,36.0,5.0,5.0,2024-10-07,NOR,@,KAN,"L, 13-26",*,4,2,10,5.0,0,50.0,2.5,0,0,0,,0,0,0,0,0,0,50,94.3,0,0.0,0,0.0
5,6.0,37.0,6.0,6.0,2024-10-13,NOR,,TAM,"L, 27-51",*,1,1,5,5.0,0,100.0,5.0,0,0,0,,1,1,0,0,0,0,2,2.9,0,0.0,0,0.0
6,6.0,,7.0,7.0,2024-10-17,NOR,,DEN,"L, 10-33",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,7.0,38.0,8.0,8.0,2024-10-27,NOR,@,LAC,"L, 8-26",*,14,8,107,13.4,0,57.1,7.6,0,0,0,,0,0,0,0,0,0,58,79.5,0,0.0,0,0.0
8,8.0,39.0,9.0,9.0,2024-11-03,NOR,@,CAR,"L, 22-23",*,1,1,13,13.0,0,100.0,13.0,0,0,0,,0,0,0,0,0,0,8,10.1,0,0.0,0,0.0
9,8.0,,10.0,10.0,2024-11-10,NOR,,ATL,"W, 20-17",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,8.0,,11.0,11.0,2024-11-17,NOR,,CLE,"W, 35-14",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,8.0,,12.0,13.0,2024-12-01,NOR,,LAR,"L, 14-21",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,8.0,,13.0,14.0,2024-12-08,NOR,@,NYG,"W, 14-11",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,8.0,,14.0,15.0,2024-12-15,NOR,,WAS,"L, 19-20",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,8.0,,15.0,16.0,2024-12-23,NOR,@,GNB,"L, 0-34",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,8.0,,16.0,17.0,2024-12-29,NOR,,LVR,"L, 10-25",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,8.0,,17.0,18.0,2025-01-05,NOR,@,TAM,"L, 19-27",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,2-6,,44,32,400,12.5,1,72.7,9.1,1,7,0,7.0,1,1,0,0,0,0,315,59.4,0,0.0,0,0.0
