,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2022,22,NOR,NFL,WR,15,9,119,72,1042,14.5,4,48,53.8,53,4.8,69.5,60.5,8.8,0,0,0,0,,,,0.0,0.0,72,14.5,1042,4,2,8.0,AP ORoY-4
1,2023,23,NOR,NFL,WR,16,11,138,87,1123,12.9,5,57,53.6,51,5.4,70.2,63.0,8.1,0,0,0,0,,,,0.0,0.0,87,12.9,1123,5,0,10.0,
2,2024,24,NOR,NFL,WR,8,8,44,32,400,12.5,1,22,65.9,39,4.0,50.0,72.7,9.1,1,7,0,1,100.0,7.0,7.0,0.9,0.1,33,12.3,407,1,1,3.0,
3,2025,25,NOR,NFL,WR,3,3,37,23,165,7.2,0,10,48.6,14,7.7,55.0,62.2,4.5,0,0,0,0,,,,0.0,0.0,23,7.2,165,0,0,,
4,4 Yrs,4 Yrs,4 Yrs,4 Yrs,,42,31,338,214,2730,12.8,10,137,54.7,53,5.1,65.0,63.3,8.1,1,7,0,1,100.0,7.0,7.0,0.2,0.0,215,12.7,2737,10,3,21.0,
5,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,13,137,87,1105,12.8,4,55,54.7,53,5.1,65.0,63.3,8.1,0,3,0,0,100.0,7.0,7.0,0.2,0.0,87,12.7,1108,4,1,,
