,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,64.0,1.0,1.0,2024-09-08,MIA,,JAX,"W, 20-17",,5,26,0,5.2,0,0,0,,0,,,0,0,0,0,0,0,11,15.5,0,0.0,10,40.0
1,2.0,65.0,2.0,2.0,2024-09-12,MIA,,BUF,"L, 10-31",,0,0,0,,2,2,12,6.0,0,100.0,6.0,0,0,0,0,0,0,11,14.5,0,0.0,8,38.1
2,3.0,66.0,3.0,3.0,2024-09-22,MIA,@,SEA,"L, 3-24",,3,14,0,4.7,0,0,0,,0,,,0,0,0,1,0,0,14,23.0,0,0.0,8,29.6
3,4.0,67.0,4.0,4.0,2024-09-30,MIA,,TEN,"L, 12-31",,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,2,3.3,0,0.0,0,0.0
4,4.0,,5.0,5.0,2024-10-06,MIA,@,NWE,"W, 15-10",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,4.0,,6.0,7.0,2024-10-20,MIA,@,IND,"L, 10-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,4.0,,7.0,8.0,2024-10-27,MIA,,ARI,"L, 27-28",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,4.0,,8.0,9.0,2024-11-03,MIA,@,BUF,"L, 27-30",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,4.0,,9.0,10.0,2024-11-11,MIA,@,LAR,"W, 23-15",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,4.0,,10.0,11.0,2024-11-17,MIA,,LVR,"W, 34-19",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,4.0,,11.0,12.0,2024-11-24,MIA,,NWE,"W, 34-15",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,5.0,68.0,12.0,13.0,2024-11-28,MIA,@,GNB,"L, 17-30",,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,1,1.4,0,0.0,6,25.0
12,6.0,69.0,13.0,14.0,2024-12-08,MIA,,NYJ,"W, 32-26 (OT)",,1,4,0,4.0,1,1,7,7.0,0,100.0,7.0,0,0,0,0,0,0,4,5.6,0,0.0,0,0.0
13,6.0,,14.0,15.0,2024-12-15,MIA,@,HOU,"L, 12-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,7.0,70.0,15.0,16.0,2024-12-22,MIA,,SFO,"W, 29-17",,2,12,0,6.0,0,0,0,,0,,,0,0,0,0,0,0,7,10.4,0,0.0,6,21.4
15,8.0,71.0,16.0,17.0,2024-12-29,MIA,@,CLE,"W, 20-3",,3,5,0,1.7,0,0,0,,0,,,0,0,0,0,0,0,8,13.3,0,0.0,5,21.7
16,9.0,72.0,17.0,18.0,2025-01-05,MIA,@,NYJ,"L, 20-32",,2,-4,0,-2.0,0,0,0,,0,,,0,0,0,0,0,0,13,18.6,0,0.0,3,11.5
17,,,,,,,,,4-5,,16,57,0,3.6,3,3,19,6.3,0,100.0,6.3,0,0,0,1,0,0,71,11.7,0,0.0,46,19.5
