,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
0,2020,21,BUF,NFL,WR,3,2,11,4,85,21.3,0,4,36.4,37,1.3,28.3,36.4,7.7,0,0,0,0,0.0,0.0,4,21.3,85,0,0,
1,2021,22,BUF,NFL,WR,2,0,13,10,242,24.2,5,10,76.9,75,5.0,121.0,76.9,18.6,0,0,0,0,0.0,0.0,10,24.2,242,5,0,
2,2022,23,BUF,NFL,WR,2,2,13,8,147,18.4,1,7,61.5,33,4.0,73.5,61.5,11.3,0,0,0,0,0.0,0.0,8,18.4,147,1,0,
3,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,7,4,37,22,474,21.5,6,21,59.5,75,3.1,67.7,59.5,12.8,0,0,0,0,0.0,0.0,22,21.5,474,6,0,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,10,90,53,1151,21.5,15,51,59.5,75,3.1,67.7,59.5,12.8,0,0,0,0,0.0,0.0,53,21.5,1151,15,0,
