,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2020-09-13,BUF,,NYJ,"W, 27-17",*,2,2,16,8.0,0,100.0,8.0,0,0,0,,0,0,0,0,0,0,43,49.4,0,0.0,3,11.5
1,2.0,2.0,2.0,2.0,2020-09-20,BUF,@,MIA,"W, 31-28",,1,1,6,6.0,1,100.0,6.0,1,0,0,0.0,0,0,0,0,0,0,22,36.1,0,0.0,10,33.3
2,3.0,3.0,3.0,3.0,2020-09-27,BUF,,LAR,"W, 35-32",,4,4,81,20.3,0,100.0,20.3,0,0,0,,0,0,0,0,0,0,46,74.2,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2020-10-04,BUF,@,LVR,"W, 30-23",,1,1,26,26.0,1,100.0,26.0,0,0,0,,0,0,0,0,0,0,36,59.0,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2020-10-13,BUF,@,TEN,"L, 16-42",*,9,5,58,11.6,0,55.6,6.4,0,0,0,,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2020-10-19,BUF,,KAN,"L, 17-26",,1,1,7,7.0,0,100.0,7.0,0,0,0,,0,0,0,0,0,0,33,62.3,0,0.0,0,0.0
6,7.0,7.0,7.0,7.0,2020-10-25,BUF,@,NYJ,"W, 18-10",*,3,1,11,11.0,0,33.3,3.7,0,0,0,,0,0,0,0,0,0,70,94.6,0,0.0,0,0.0
7,8.0,8.0,8.0,8.0,2020-11-01,BUF,,NWE,"W, 24-21",*,2,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,35,60.3,0,0.0,5,20.0
8,9.0,9.0,9.0,9.0,2020-11-08,BUF,,SEA,"W, 44-34",*,5,4,70,17.5,1,80.0,14.0,0,0,0,,0,0,0,0,0,0,32,47.1,0,0.0,2,5.9
9,10.0,10.0,10.0,10.0,2020-11-15,BUF,@,ARI,"L, 30-32",,3,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,37,50.7,0,0.0,5,14.7
10,11.0,11.0,11.0,12.0,2020-11-29,BUF,,LAC,"W, 27-17",*,4,3,79,26.3,1,75.0,19.8,0,0,0,,0,0,0,0,0,0,60,96.8,0,0.0,0,0.0
11,12.0,12.0,12.0,13.0,2020-12-07,BUF,@,SFO,"W, 34-24",*,4,3,68,22.7,1,75.0,17.0,0,0,0,,0,0,0,0,0,0,71,97.3,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2020-12-13,BUF,,PIT,"W, 26-15",*,8,3,19,6.3,1,37.5,2.4,0,0,0,,0,0,0,0,0,0,62,82.7,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2020-12-19,BUF,@,DEN,"W, 48-19",*,5,2,18,9.0,0,40.0,3.6,0,0,0,,0,0,0,0,0,0,68,93.2,0,0.0,1,3.1
14,15.0,15.0,15.0,16.0,2020-12-28,BUF,@,NWE,"W, 38-9",*,5,3,33,11.0,0,60.0,6.6,0,0,0,,1,0,0,1,0,0,72,100.0,0,0.0,0,0.0
15,16.0,16.0,16.0,17.0,2021-01-03,BUF,,MIA,"W, 56-26",*,5,2,107,53.5,1,40.0,21.4,0,0,0,,0,0,0,0,0,0,38,59.4,0,0.0,6,16.2
16,,,,,,,,,13-3,,62,35,599,17.1,7,56.5,9.7,1,0,0,0.0,1,0,0,1,0,0,797,73.3,0,0.0,32,7.1
