,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Tgt,Rec,Yds.3,Y/R,TD.2,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.4,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,97.0,1.0,1.0,2018-09-09,SEA,@,DEN,"L, 24-27",*,19,33,57.6,298,3,2,9.0,8.12,92.7,6,56,2,5,0,2.5,0,0,0,,0,,,2,0,0,1,-4,0,57,100.0,0,0.0,0,0.0
1,2.0,98.0,2.0,2.0,2018-09-17,SEA,@,CHI,"L, 17-24",*,22,36,61.1,226,2,1,6.3,6.14,86.1,6,24,3,17,0,5.7,0,0,0,,0,,,2,1,0,0,0,0,66,100.0,0,0.0,0,0.0
2,3.0,99.0,3.0,3.0,2018-09-23,SEA,,DAL,"W, 24-13",*,16,26,61.5,192,2,0,7.4,8.92,109.8,2,10,2,-1,0,-0.5,0,0,0,,0,,,1,0,0,0,-4,0,69,100.0,0,0.0,0,0.0
3,4.0,100.0,4.0,4.0,2018-09-30,SEA,@,ARI,"W, 20-17",*,19,26,73.1,172,0,0,6.6,6.62,90.5,2,12,4,21,0,5.3,0,0,0,,0,,,1,0,0,0,-9,0,66,100.0,0,0.0,0,0.0
4,5.0,101.0,5.0,5.0,2018-10-07,SEA,,LAR,"L, 31-33",*,13,21,61.9,198,3,0,9.4,12.29,132.5,2,15,0,0,0,,0,0,0,,0,,,0,0,0,0,0,0,60,100.0,0,0.0,0,0.0
5,6.0,102.0,6.0,6.0,2018-10-14,SEA,@,OAK,"W, 27-3",*,17,23,73.9,222,3,1,9.7,10.3,125.4,1,8,6,20,0,3.3,0,0,0,,0,,,1,0,0,1,0,0,65,100.0,0,0.0,0,0.0
6,7.0,103.0,7.0,8.0,2018-10-28,SEA,@,DET,"W, 28-14",*,14,17,82.4,248,3,0,14.6,18.12,158.3,2,11,2,15,0,7.5,0,0,0,,0,,,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
7,8.0,104.0,8.0,9.0,2018-11-04,SEA,,LAC,"L, 17-25",*,26,39,66.7,235,2,1,6.0,5.9,89.2,4,33,5,41,0,8.2,0,0,0,,0,,,1,0,0,1,0,0,81,100.0,0,0.0,0,0.0
8,9.0,105.0,9.0,10.0,2018-11-11,SEA,@,LAR,"L, 31-36",*,17,26,65.4,176,3,0,6.8,9.08,123.2,4,35,9,92,0,10.2,0,0,0,,0,,,1,1,0,0,0,0,68,100.0,0,0.0,0,0.0
9,10.0,106.0,10.0,11.0,2018-11-15,SEA,,GNB,"W, 27-24",*,21,31,67.7,225,2,0,7.3,8.55,110.3,3,20,5,17,0,3.4,1,1,-11,-11.0,0,100.0,-11.0,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0
10,11.0,107.0,11.0,12.0,2018-11-25,SEA,@,CAR,"W, 30-27",*,22,31,71.0,339,2,0,10.9,12.23,128.3,2,17,3,4,0,1.3,0,0,0,,0,,,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
11,12.0,108.0,12.0,13.0,2018-12-02,SEA,,SFO,"W, 43-16",*,11,17,64.7,185,4,0,10.9,15.59,140.9,3,22,4,14,0,3.5,0,0,0,,0,,,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0
12,13.0,109.0,13.0,14.0,2018-12-10,SEA,,MIN,"W, 21-7",*,10,20,50.0,72,0,1,3.6,1.35,37.9,2,12,7,61,0,8.7,0,0,0,,0,,,0,0,0,0,0,0,66,100.0,0,0.0,0,0.0
13,14.0,110.0,14.0,15.0,2018-12-16,SEA,@,SFO,"L, 23-26 (OT)",*,23,31,74.2,237,2,0,7.6,8.94,117.3,3,20,5,15,0,3.0,0,0,0,,0,,,1,0,0,1,0,0,75,100.0,0,0.0,0,0.0
14,15.0,111.0,15.0,16.0,2018-12-23,SEA,,KAN,"W, 38-31",*,18,29,62.1,271,3,0,9.3,11.41,127.2,3,17,8,57,0,7.1,0,0,0,,0,,,0,0,0,0,0,0,80,100.0,0,0.0,0,0.0
15,16.0,112.0,16.0,17.0,2018-12-30,SEA,,ARI,"W, 27-24",*,12,21,57.1,152,1,1,7.2,6.05,75.9,6,43,2,-2,0,-1.0,0,0,0,,0,,,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
16,,,,,,,,,10-6,,280,427,65.6,3448,35,7,8.1,8.98,110.9,51,355,67,376,0,5.6,1,1,-11,-11.0,0,100.0,-11.0,10,2,0,4,-17,0,1069,100.0,0,0.0,0,0.0
