,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,47.0,1.0,1.0,2019-09-08,ATL,@,MIN,"L, 12-28",*,9,9,77,8.6,0,100.0,8.6,58,78.4,0,0.0,0,0.0
1,2.0,48.0,2.0,2.0,2019-09-15,ATL,,PHI,"W, 24-20",,6,4,34,8.5,0,66.7,5.7,48,72.7,0,0.0,0,0.0
2,3.0,49.0,3.0,3.0,2019-09-22,ATL,@,IND,"L, 24-27",*,7,6,66,11.0,2,85.7,9.4,53,88.3,0,0.0,0,0.0
3,4.0,50.0,4.0,4.0,2019-09-29,ATL,,TEN,"L, 10-24",*,11,9,130,14.4,0,81.8,11.8,66,83.5,0,0.0,0,0.0
4,5.0,51.0,5.0,5.0,2019-10-06,ATL,@,HOU,"L, 32-53",*,9,6,56,9.3,0,66.7,6.2,61,82.4,0,0.0,0,0.0
5,6.0,52.0,6.0,6.0,2019-10-13,ATL,@,ARI,"L, 33-34",*,8,8,117,14.6,1,100.0,14.6,52,77.6,0,0.0,0,0.0
6,7.0,53.0,7.0,7.0,2019-10-20,ATL,,LAR,"L, 10-37",*,5,4,46,11.5,1,80.0,9.2,50,90.9,0,0.0,0,0.0
7,8.0,54.0,8.0,8.0,2019-10-27,ATL,,SEA,"L, 20-27",*,7,6,65,10.8,1,85.7,9.3,66,86.8,0,0.0,0,0.0
8,9.0,55.0,9.0,10.0,2019-11-10,ATL,@,NOR,"W, 26-9",*,5,4,17,4.3,1,80.0,3.4,55,72.4,0,0.0,0,0.0
9,9.0,,10.0,11.0,2019-11-17,ATL,@,CAR,"W, 29-3",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,9.0,,11.0,12.0,2019-11-24,ATL,,TAM,"L, 22-35",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,9.0,,12.0,13.0,2019-11-28,ATL,,NOR,"L, 18-26",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,10.0,56.0,13.0,14.0,2019-12-08,ATL,,CAR,"W, 40-20",,6,2,32,16.0,0,33.3,5.3,44,63.8,0,0.0,0,0.0
13,11.0,57.0,14.0,15.0,2019-12-15,ATL,@,SFO,"W, 29-22",,6,3,20,6.7,0,50.0,3.3,55,82.1,0,0.0,0,0.0
14,12.0,58.0,15.0,16.0,2019-12-22,ATL,,JAX,"W, 24-12",*,9,7,82,11.7,0,77.8,9.1,52,69.3,0,0.0,0,0.0
15,13.0,59.0,16.0,17.0,2019-12-29,ATL,@,TAM,"W, 28-22 (OT)",*,9,7,45,6.4,0,77.8,5.0,64,71.9,0,0.0,0,0.0
16,,,,,,,,,6-7,,97,75,787,10.5,6,77.3,8.1,724,78.1,0,0.0,0,0.0
