,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,15.0,1.0,1.0,2017-09-10,ATL,@,CHI,"W, 23-17",*,2,2,128,64.0,1,100.0,64.0,47,79.7,0,0.0,5,19.2
1,2.0,16.0,2.0,2.0,2017-09-17,ATL,,GNB,"W, 34-23",*,2,2,7,3.5,0,100.0,3.5,41,70.7,0,0.0,8,28.6
2,3.0,17.0,3.0,3.0,2017-09-24,ATL,@,DET,"W, 30-26",,2,1,9,9.0,0,50.0,4.5,49,72.1,0,0.0,6,18.2
3,4.0,18.0,4.0,4.0,2017-10-01,ATL,,BUF,"L, 17-23",,7,5,50,10.0,0,71.4,7.1,59,78.7,0,0.0,3,12.0
4,5.0,19.0,5.0,6.0,2017-10-15,ATL,,MIA,"L, 17-20",*,9,7,48,6.9,0,77.8,5.3,52,91.2,0,0.0,4,17.4
5,6.0,20.0,6.0,7.0,2017-10-22,ATL,@,NWE,"L, 7-23",,1,1,6,6.0,0,100.0,6.0,52,91.2,0,0.0,3,15.0
6,7.0,21.0,7.0,8.0,2017-10-29,ATL,@,NYJ,"W, 25-20",*,6,4,47,11.8,1,66.7,7.8,50,75.8,0,0.0,5,15.6
7,8.0,22.0,8.0,9.0,2017-11-05,ATL,@,CAR,"L, 17-20",*,6,3,36,12.0,0,50.0,6.0,50,83.3,0,0.0,3,12.0
8,9.0,23.0,9.0,10.0,2017-11-12,ATL,,DAL,"W, 27-7",*,6,6,49,8.2,1,100.0,8.2,55,84.6,0,0.0,5,22.7
9,10.0,24.0,10.0,11.0,2017-11-20,ATL,@,SEA,"W, 34-31",*,2,2,-1,-0.5,0,100.0,-0.5,39,62.9,0,0.0,7,22.6
10,11.0,25.0,11.0,12.0,2017-11-26,ATL,,TAM,"W, 34-20",*,5,3,38,12.7,0,60.0,7.6,45,70.3,0,0.0,6,23.1
11,12.0,26.0,12.0,13.0,2017-12-03,ATL,,MIN,"L, 9-14",,4,3,21,7.0,0,75.0,5.3,34,64.2,0,0.0,4,17.4
12,13.0,27.0,13.0,14.0,2017-12-07,ATL,,NOR,"W, 20-17",,4,2,23,11.5,0,50.0,5.8,50,67.6,0,0.0,4,16.7
13,14.0,28.0,14.0,15.0,2017-12-18,ATL,@,TAM,"W, 24-21",,2,2,12,6.0,0,100.0,6.0,53,75.7,0,0.0,5,19.2
14,15.0,29.0,15.0,16.0,2017-12-24,ATL,@,NOR,"L, 13-23",,4,3,18,6.0,0,75.0,4.5,54,84.4,0,0.0,7,24.1
15,16.0,30.0,16.0,17.0,2017-12-31,ATL,,CAR,"W, 22-10",,3,3,35,11.7,0,100.0,11.7,58,80.6,0,0.0,6,20.0
16,,,,,,,,,10-6,,65,49,526,10.7,3,75.4,8.1,788,77.0,0,0.0,81,19.1
