,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,73.0,1.0,1.0,2021-09-12,CLE,@,KAN,"L, 29-33",*,3,3,27,9.0,0,100.0,9.0,0.0,0,0,0,0,0,0,38,64.4,0,0.0,0,0.0
1,2.0,74.0,2.0,2.0,2021-09-19,CLE,,HOU,"W, 31-21",*,5,5,40,8.0,0,100.0,8.0,0.0,0,0,0,0,0,0,42,68.9,0,0.0,0,0.0
2,3.0,75.0,3.0,3.0,2021-09-26,CLE,,CHI,"W, 26-6",*,3,2,19,9.5,1,66.7,6.3,0.0,0,0,0,0,0,0,49,60.5,0,0.0,0,0.0
3,4.0,76.0,4.0,4.0,2021-10-03,CLE,@,MIN,"W, 14-7",*,5,1,11,11.0,0,20.0,2.2,0.0,0,0,0,0,0,0,56,71.8,0,0.0,0,0.0
4,5.0,77.0,5.0,5.0,2021-10-10,CLE,@,LAC,"L, 42-47",*,0,0,0,,0,,,0.0,0,0,0,0,0,0,52,72.2,0,0.0,0,0.0
5,6.0,78.0,6.0,6.0,2021-10-17,CLE,,ARI,"L, 14-37",*,3,1,4,4.0,0,33.3,1.3,0.0,0,0,0,0,0,0,44,74.6,0,0.0,0,0.0
6,7.0,79.0,7.0,7.0,2021-10-21,CLE,,DEN,"W, 17-14",*,3,2,42,21.0,0,66.7,14.0,0.0,0,0,0,0,0,0,46,64.8,0,0.0,0,0.0
7,8.0,80.0,8.0,8.0,2021-10-31,CLE,,PIT,"L, 10-15",*,6,4,26,6.5,0,66.7,4.3,0.0,0,0,0,0,0,0,38,64.4,0,0.0,0,0.0
8,9.0,81.0,9.0,9.0,2021-11-07,CLE,@,CIN,"W, 41-16",*,2,2,14,7.0,0,100.0,7.0,0.0,0,0,0,0,0,0,35,72.9,0,0.0,0,0.0
9,10.0,82.0,10.0,10.0,2021-11-14,CLE,@,NWE,"L, 7-45",*,5,4,25,6.3,1,80.0,5.0,0.0,0,0,0,0,0,0,37,62.7,0,0.0,0,0.0
10,11.0,83.0,11.0,11.0,2021-11-21,CLE,,DET,"W, 13-10",*,7,4,53,13.3,0,57.1,7.6,0.0,0,0,0,0,0,0,48,64.9,0,0.0,0,0.0
11,12.0,84.0,12.0,12.0,2021-11-28,CLE,@,BAL,"L, 10-16",*,3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,54,90.0,0,0.0,2,8.3
12,13.0,85.0,13.0,14.0,2021-12-12,CLE,,BAL,"W, 24-22",*,6,5,30,6.0,1,83.3,5.0,0.0,1,1,0,0,0,0,65,100.0,0,0.0,6,19.4
13,13.0,,14.0,15.0,2021-12-20,CLE,,LVR,"L, 14-16",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,14.0,86.0,15.0,16.0,2021-12-25,CLE,@,GNB,"L, 22-24",*,5,3,26,8.7,0,60.0,5.2,0.0,0,0,0,0,0,0,37,54.4,0,0.0,0,0.0
15,15.0,87.0,16.0,17.0,2022-01-03,CLE,@,PIT,"L, 14-26",*,5,2,28,14.0,0,40.0,5.6,0.0,1,1,0,0,0,0,35,49.3,0,0.0,0,0.0
16,16.0,88.0,17.0,18.0,2022-01-09,CLE,,CIN,"W, 21-16",*,0,0,0,,0,,,0.0,0,0,0,0,0,0,41,62.1,0,0.0,1,4.0
17,,,,,,,,,8-8,,61,38,345,9.1,3,62.3,5.7,0.0,2,2,0,0,0,0,717,68.2,0,0.0,9,2.3
