,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,123.0,1.0,1.0,2024-09-08,NWE,@,CIN,"W, 16-10",,4,2,31,15.5,0,50.0,7.8,0,0,0,0,0,0,36,55.4,0,0.0,4,19.0
1,2.0,124.0,2.0,2.0,2024-09-15,NWE,,SEA,"L, 20-23 (OT)",*,1,1,5,5.0,0,100.0,5.0,0,0,0,0,0,0,37,54.4,0,0.0,5,16.1
2,3.0,125.0,3.0,3.0,2024-09-19,NWE,@,NYJ,"L, 3-24",*,4,1,19,19.0,0,25.0,4.8,0,0,0,0,0,0,30,57.7,0,0.0,1,4.8
3,4.0,126.0,4.0,4.0,2024-09-29,NWE,@,SFO,"L, 13-30",*,2,2,13,6.5,1,100.0,6.5,0,0,0,0,0,0,38,59.4,0,0.0,3,11.5
4,5.0,127.0,5.0,5.0,2024-10-06,NWE,,MIA,"L, 10-15",*,3,1,9,9.0,0,33.3,3.0,0,0,0,0,0,0,25,41.7,0,0.0,3,11.5
5,6.0,128.0,6.0,6.0,2024-10-13,NWE,,HOU,"L, 21-41",,2,1,5,5.0,0,50.0,2.5,1,1,0,0,0,0,37,56.1,0,0.0,6,18.2
6,7.0,129.0,7.0,7.0,2024-10-20,NWE,@,JAX,"L, 16-32",*,5,4,32,8.0,0,80.0,6.4,0,0,0,0,0,0,23,38.3,0,0.0,2,9.1
7,8.0,130.0,8.0,8.0,2024-10-27,NWE,,NYJ,"W, 25-22",,4,3,15,5.0,0,75.0,3.8,0,0,0,0,0,0,32,47.8,0,0.0,3,11.5
8,9.0,131.0,9.0,9.0,2024-11-03,NWE,@,TEN,"L, 17-20 (OT)",,1,1,8,8.0,0,100.0,8.0,0,0,0,0,0,0,27,39.1,0,0.0,8,30.8
9,10.0,132.0,10.0,10.0,2024-11-10,NWE,@,CHI,"W, 19-3",*,4,3,64,21.3,0,75.0,16.0,0,0,0,0,0,0,41,64.1,0,0.0,6,22.2
10,11.0,133.0,11.0,11.0,2024-11-17,NWE,,LAR,"L, 22-28",,4,4,35,8.8,0,100.0,8.8,0,0,0,0,0,0,39,51.3,0,0.0,5,18.5
11,12.0,134.0,12.0,12.0,2024-11-24,NWE,@,MIA,"L, 15-34",,4,4,59,14.8,1,100.0,14.8,0,0,0,0,0,0,26,37.7,0,0.0,2,7.1
12,13.0,135.0,13.0,13.0,2024-12-01,NWE,,IND,"L, 24-25",,4,4,42,10.5,1,100.0,10.5,1,0,0,1,0,0,36,50.0,0,0.0,6,26.1
13,14.0,136.0,14.0,15.0,2024-12-15,NWE,@,ARI,"L, 17-30",*,3,3,38,12.7,0,100.0,12.7,0,0,0,0,0,0,31,60.8,0,0.0,4,16.0
14,15.0,137.0,15.0,16.0,2024-12-22,NWE,@,BUF,"L, 21-24",,5,4,55,13.8,0,80.0,11.0,0,0,0,0,0,0,50,68.5,0,0.0,3,12.5
15,16.0,138.0,16.0,17.0,2024-12-28,NWE,,LAC,"L, 7-40",,3,3,19,6.3,0,100.0,6.3,0,0,0,0,0,0,24,45.3,0,0.0,1,3.8
16,17.0,139.0,17.0,18.0,2025-01-05,NWE,,BUF,"W, 23-16",*,6,4,27,6.8,0,66.7,4.5,0,0,0,0,0,0,43,67.2,0,0.0,2,8.0
17,,,,,,,,,4-13,,59,45,476,10.6,3,76.3,8.1,2,1,0,1,0,0,575,52.6,0,0.0,64,14.6
