,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,31.0,1.0,1.0,2018-09-06,ATL,@,PHI,"L, 12-18",,4,3,24,8.0,0,75.0,6.0,59,84.3,0,0.0,3,11.1
1,2.0,32.0,2.0,2.0,2018-09-16,ATL,,CAR,"W, 31-24",,5,5,59,11.8,1,100.0,11.8,53,84.1,0,0.0,6,21.4
2,3.0,33.0,3.0,3.0,2018-09-23,ATL,,NOR,"L, 37-43 (OT)",,4,3,23,7.7,0,75.0,5.8,58,85.3,0,0.0,4,11.1
3,4.0,34.0,4.0,4.0,2018-09-30,ATL,,CIN,"L, 36-37",,2,1,19,19.0,0,50.0,9.5,57,81.4,0,0.0,7,24.1
4,5.0,35.0,5.0,5.0,2018-10-07,ATL,@,PIT,"L, 17-41",*,12,9,77,8.6,0,75.0,6.4,55,76.4,0,0.0,3,11.1
5,6.0,36.0,6.0,6.0,2018-10-14,ATL,,TAM,"W, 34-29",,10,9,71,7.9,1,90.0,7.1,54,80.6,0,0.0,6,20.7
6,7.0,37.0,7.0,7.0,2018-10-22,ATL,,NYG,"W, 23-20",*,4,3,48,16.0,0,75.0,12.0,56,86.2,0,0.0,6,24.0
7,8.0,38.0,8.0,9.0,2018-11-04,ATL,@,WAS,"W, 38-14",,3,3,41,13.7,0,100.0,13.7,54,79.4,0,0.0,6,24.0
8,9.0,39.0,9.0,10.0,2018-11-11,ATL,@,CLE,"L, 16-28",*,11,10,56,5.6,1,90.9,5.1,61,81.3,0,0.0,2,9.1
9,10.0,40.0,10.0,11.0,2018-11-18,ATL,,DAL,"L, 19-22",*,8,4,27,6.8,0,50.0,3.4,47,83.9,0,0.0,5,19.2
10,11.0,41.0,11.0,12.0,2018-11-22,ATL,@,NOR,"L, 17-31",,5,5,31,6.2,0,100.0,6.2,48,68.6,0,0.0,3,13.0
11,12.0,42.0,12.0,13.0,2018-12-02,ATL,,BAL,"L, 16-26",*,5,5,44,8.8,1,100.0,8.8,38,71.7,0,0.0,2,7.1
12,13.0,43.0,13.0,14.0,2018-12-09,ATL,@,GNB,"L, 20-34",*,6,4,37,9.3,0,66.7,6.2,55,77.5,0,0.0,3,10.7
13,14.0,44.0,14.0,15.0,2018-12-16,ATL,,ARI,"W, 40-14",,1,0,0,,0,0.0,0.0,34,50.7,0,0.0,1,3.0
14,15.0,45.0,15.0,16.0,2018-12-23,ATL,@,CAR,"W, 24-10",,2,2,36,18.0,0,100.0,18.0,31,64.6,0,0.0,4,18.2
15,16.0,46.0,16.0,17.0,2018-12-30,ATL,@,TAM,"W, 34-32",*,6,5,67,13.4,0,83.3,11.2,49,63.6,0,0.0,6,18.8
16,,,,,,,,,7-9,,88,71,660,9.3,4,80.7,7.5,809,76.3,0,0.0,67,15.2
