,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2022,24,MIN,NFL,RB,3,0,6,20,0,1,33.3,10.0,3.3,6.7,2.0,0,0,0,,0,0,,,0.0,0.0,,,6,3.3,20,0,0,0.0,
1,2023,25,MIN,NFL,RB,17,4,102,461,3,20,45.1,31.0,4.5,27.1,6.0,25,21,159,7.6,0,7,48.0,19.0,1.2,9.4,84.0,6.4,123,5.0,620,3,0,4.0,
2,2024,26,MIN,NFL,RB,17,0,56,182,0,9,37.5,25.0,3.3,10.7,3.3,6,6,42,7.0,0,2,66.7,10.0,0.4,2.5,100.0,7.0,62,3.6,224,0,0,2.0,
3,2025,27,MIN,NFL,RB,1,0,0,0,0,0,,,,0.0,0.0,0,0,0,,0,0,,,0.0,0.0,,,0,,0,0,0,,
4,4 Yrs,4 Yrs,4 Yrs,4 Yrs,,38,4,164,663,3,30,42.1,31.0,4.0,17.4,4.3,31,27,201,7.4,0,9,51.6,19.0,0.7,5.3,87.1,6.5,191,4.5,864,3,0,6.0,
5,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,2,73,297,1,13,42.1,31.0,4.0,17.4,4.3,14,12,90,7.4,0,4,51.6,19.0,0.7,5.3,87.1,6.5,85,4.5,387,1,0,,
