,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
0,2018,26,HOU,NFL,TE,1.0,0.0,3.0,2.0,8.0,4.0,0.0,1.0,33.3,7.0,2.0,8.0,66.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023,31,CLE,NFL,TE,1.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
3,2 Yrs,2 Yrs,2 Yrs,2 Yrs,,2.0,0.0,3.0,2.0,8.0,4.0,0.0,1.0,33.3,7.0,1.0,4.0,66.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17.0,0.0,,17.0,68.0,4.0,0.0,9.0,,7.0,1.0,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,68.0,0.0,0.0,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,1.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,
7,HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,1.0,0.0,3.0,2.0,8.0,4.0,0.0,1.0,33.3,7.0,2.0,8.0,66.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,
