,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2019,22,BAL,NFL,RB,16.0,0.0,58.0,225.0,2.0,10.0,36.2,18.0,3.9,14.1,3.6,15.0,8.0,70.0,8.8,0.0,5.0,53.3,14.0,0.5,4.4,53.3,4.7,66.0,4.5,295.0,2.0,0.0,3.0,
1,2020,23,BAL,NFL,RB,12.0,0.0,12.0,60.0,0.0,2.0,33.3,19.0,5.0,5.0,1.0,5.0,5.0,20.0,4.0,0.0,0.0,20.0,8.0,0.4,1.7,100.0,4.0,17.0,4.7,80.0,0.0,0.0,1.0,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2022,25,BAL,NFL,RB,15.0,0.0,49.0,262.0,0.0,15.0,59.2,34.0,5.3,17.5,3.3,12.0,12.0,58.0,4.8,0.0,2.0,41.7,15.0,0.8,3.9,100.0,4.8,61.0,5.2,320.0,0.0,2.0,2.0,
4,2023,26,BAL,NFL,RB,16.0,5.0,84.0,387.0,3.0,19.0,48.8,41.0,4.6,24.2,5.3,39.0,28.0,206.0,7.4,1.0,8.0,30.8,24.0,1.8,12.9,71.8,5.3,112.0,5.3,593.0,4.0,1.0,5.0,
5,2024,27,BAL,NFL,RB,15.0,0.0,47.0,228.0,1.0,14.0,44.7,51.0,4.9,15.2,3.1,51.0,42.0,383.0,9.1,3.0,17.0,49.0,27.0,2.8,25.5,82.4,7.5,89.0,6.9,611.0,4.0,0.0,5.0,
6,5 Yrs,5 Yrs,5 Yrs,5 Yrs,,74.0,5.0,250.0,1162.0,6.0,60.0,46.4,51.0,4.6,15.7,3.4,122.0,95.0,737.0,7.8,4.0,32.0,41.8,27.0,1.3,10.0,77.9,6.0,345.0,5.5,1899.0,10.0,3.0,16.0,
7,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17.0,1.0,57.0,267.0,1.0,14.0,46.4,51.0,4.6,15.7,3.4,28.0,22.0,169.0,7.8,1.0,7.0,41.8,27.0,1.3,10.0,77.9,6.0,79.0,1.3,436.0,2.0,1.0,4.0,
