,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2022-09-11,ATL,,NOR,"L, 26-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
1,1.0,1.0,2.0,2.0,2022-09-18,ATL,@,LAR,"L, 27-31",,10,30,0,3.0,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,1,0,0,19,31.1,0,0.0,7,30.4
2,2.0,2.0,3.0,3.0,2022-09-25,ATL,@,SEA,"W, 27-23",,6,25,0,4.2,1,1,5,5.0,0,100.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,21,36.8,0,0.0,6,24.0
3,3.0,3.0,4.0,4.0,2022-10-02,ATL,,CLE,"W, 23-20",,10,84,0,8.4,1,1,20,20.0,0,100.0,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,24,43.6,0,0.0,5,19.2
4,4.0,4.0,5.0,5.0,2022-10-09,ATL,@,TAM,"L, 15-21",*,13,45,0,3.5,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,39,59.1,0,0.0,1,4.5
5,5.0,5.0,6.0,6.0,2022-10-16,ATL,,SFO,"W, 28-14",*,15,51,0,3.4,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,33,56.9,0,0.0,0,0.0
6,6.0,6.0,7.0,7.0,2022-10-23,ATL,@,CIN,"L, 17-35",*,16,50,1,3.1,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29,61.7,0,0.0,0,0.0
7,7.0,7.0,8.0,8.0,2022-10-30,ATL,,CAR,"W, 37-34 (OT)",*,14,39,0,2.8,3,3,46,15.3,1,100.0,15.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,59.7,0,0.0,1,2.9
8,8.0,8.0,9.0,9.0,2022-11-06,ATL,,LAC,"L, 17-20",,10,99,0,9.9,1,1,24,24.0,0,100.0,24.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,23,37.7,0,0.0,3,12.5
9,9.0,9.0,10.0,10.0,2022-11-10,ATL,@,CAR,"L, 15-25",,8,20,0,2.5,3,3,-17,-5.7,0,100.0,-5.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,47.6,0,0.0,0,0.0
10,10.0,10.0,11.0,11.0,2022-11-20,ATL,,CHI,"W, 27-24",,8,55,0,6.9,1,1,9,9.0,0,100.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,54.5,0,0.0,2,7.4
11,11.0,11.0,12.0,12.0,2022-11-27,ATL,@,WAS,"L, 13-19",,11,54,0,4.9,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22,38.6,0,0.0,2,8.3
12,12.0,12.0,13.0,13.0,2022-12-04,ATL,,PIT,"L, 16-19",*,10,52,0,5.2,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,28,51.9,0,0.0,0,0.0
13,13.0,13.0,14.0,15.0,2022-12-18,ATL,@,NOR,"L, 18-21",*,17,139,1,8.2,1,1,-3,-3.0,0,100.0,-3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,36,48.6,0,0.0,0,0.0
14,14.0,14.0,15.0,16.0,2022-12-24,ATL,@,BAL,"L, 9-17",,18,74,0,4.1,5,4,43,10.8,0,80.0,8.6,0.0,1,1,0,0,0,0,0,0,0,0,0,0,42,59.2,0,0.0,0,0.0
15,15.0,15.0,16.0,17.0,2023-01-01,ATL,,ARI,"W, 20-19",,20,83,1,4.2,1,1,12,12.0,0,100.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,34,54.8,0,0.0,2,8.0
16,16.0,16.0,17.0,18.0,2023-01-08,ATL,,TAM,"W, 30-17",*,24,135,0,5.6,0,0,0,,0,,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,47,69.1,0,0.0,1,3.6
17,,,,,,,,,7-9,,210,1035,3,4.9,17,16,139,8.7,1,94.1,8.2,0.0,3,2,1,0,0,0,0,0,0,1,0,0,497,50.9,0,0.0,30,7.4
