,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2024-09-08,LVR,@,LAC,"L, 10-22",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,,,2.0,2.0,2024-09-15,LVR,@,BAL,"W, 26-23",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,1.0,12.0,3.0,3.0,2024-09-22,LVR,,CAR,"L, 22-36",,9,12,75.0,82,1,0,6.8,8.50,120.8,1,12,0,0,0,,0,0,0,0,0,0,13,20.3,0,0.0,0,0.0
3,1.0,,4.0,4.0,2024-09-29,LVR,,CLE,"W, 20-16",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,2.0,13.0,5.0,5.0,2024-10-06,LVR,@,DEN,"L, 18-34",,10,20,50.0,94,0,1,4.7,2.45,42.5,1,7,0,0,0,,0,0,0,0,0,0,26,37.1,0,0.0,0,0.0
5,3.0,14.0,6.0,6.0,2024-10-13,LVR,,PIT,"L, 13-32",*,27,40,67.5,227,1,1,5.7,5.05,79.9,1,9,0,0,0,,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
6,4.0,15.0,7.0,7.0,2024-10-20,LVR,@,LAR,"L, 15-20",*,6,10,60.0,52,0,0,5.2,5.20,73.7,0,0,0,0,0,,0,0,0,0,0,0,14,17.7,0,0.0,0,0.0
7,4.0,,8.0,8.0,2024-10-27,LVR,,KAN,"L, 20-27",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,4.0,,9.0,9.0,2024-11-03,LVR,@,CIN,"L, 24-41",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,4.0,,10.0,11.0,2024-11-17,LVR,@,MIA,"L, 19-34",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,4.0,,11.0,12.0,2024-11-24,LVR,,DEN,"L, 19-29",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,5.0,16.0,12.0,13.0,2024-11-29,LVR,@,KAN,"L, 17-19",*,23,35,65.7,340,2,0,9.7,10.86,116.4,3,22,1,0,0,0.0,1,1,0,0,-6,0,68,100.0,0,0.0,0,0.0
12,6.0,17.0,13.0,14.0,2024-12-08,LVR,@,TAM,"L, 13-28",*,11,19,57.9,104,0,1,5.5,3.11,51.2,1,10,6,6,1,1.0,1,1,0,0,0,0,44,65.7,0,0.0,0,0.0
13,6.0,,14.0,15.0,2024-12-16,LVR,,ATL,"L, 9-15",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
