,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2023-09-10,LVR,@,DEN,"W, 17-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
1,,,2.0,2.0,2023-09-17,LVR,@,BUF,"L, 10-38",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,,,3.0,3.0,2023-09-24,LVR,,PIT,"L, 18-23",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,1.0,1.0,4.0,4.0,2023-10-01,LVR,@,LAC,"L, 17-24",*,24,39,61.5,238,0,1,6.1,4.95,68.1,7,50,3,3,1,1.0,3,2,0,0,0,0,73,100.0,0,0.0,0,0.0
4,1.0,,5.0,5.0,2023-10-09,LVR,,GNB,"W, 17-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,1.0,,6.0,6.0,2023-10-15,LVR,,NWE,"W, 21-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,2.0,2.0,7.0,7.0,2023-10-22,LVR,@,CHI,"L, 12-30",,10,13,76.9,75,1,1,5.8,3.85,83.8,0,0,0,0,0,,0,0,0,0,0,0,14,21.5,0,0.0,0,0.0
7,2.0,,8.0,8.0,2023-10-30,LVR,@,DET,"L, 14-26",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,3.0,3.0,9.0,9.0,2023-11-05,LVR,,NYG,"W, 30-6",*,16,25,64.0,209,0,0,8.4,8.36,90.2,0,0,0,0,0,,0,0,0,0,0,0,60,100.0,0,0.0,0,0.0
9,4.0,4.0,10.0,10.0,2023-11-12,LVR,,NYJ,"W, 16-12",*,16,27,59.3,153,1,1,5.7,4.74,72.0,3,27,2,3,0,1.5,1,0,0,1,-1,0,64,100.0,0,0.0,0,0.0
10,5.0,5.0,11.0,11.0,2023-11-19,LVR,@,MIA,"L, 13-20",*,24,41,58.5,271,1,3,6.6,3.80,56.0,2,11,1,3,0,3.0,0,0,0,0,0,0,61,100.0,0,0.0,0,0.0
11,6.0,6.0,12.0,12.0,2023-11-26,LVR,,KAN,"L, 17-31",*,23,33,69.7,248,1,0,7.5,8.12,101.6,1,13,0,0,0,,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0
12,7.0,7.0,13.0,14.0,2023-12-10,LVR,,MIN,"L, 0-3",*,21,32,65.6,171,0,1,5.3,3.94,66.0,4,25,1,2,0,2.0,0,0,0,1,0,0,54,100.0,0,0.0,0,0.0
13,8.0,8.0,14.0,15.0,2023-12-14,LVR,,LAC,"W, 63-21",*,20,34,58.8,248,4,0,7.3,9.65,120.7,1,6,0,0,0,,0,0,0,0,0,0,64,100.0,0,0.0,0,0.0
14,9.0,9.0,15.0,16.0,2023-12-25,LVR,@,KAN,"W, 20-14",*,9,21,42.9,62,0,0,3.0,2.95,50.3,2,14,4,-4,0,-1.0,0,0,0,0,0,0,55,100.0,0,0.0,0,0.0
15,10.0,10.0,16.0,17.0,2023-12-31,LVR,@,IND,"L, 20-23",*,30,47,63.8,299,2,0,6.4,7.21,96.0,2,13,2,3,0,1.5,0,0,0,0,0,0,75,100.0,0,0.0,0,0.0
16,11.0,11.0,17.0,18.0,2024-01-07,LVR,,DEN,"W, 27-14",*,20,31,64.5,244,2,0,7.9,9.16,110.1,2,14,4,1,0,0.3,0,0,0,0,0,0,63,95.5,0,0.0,0,0.0
17,,,,,,,,,5-6,,213,343,62.1,2218,12,7,6.5,6.25,83.9,24,173,17,11,1,0.6,4,2,0,2,-1,0,641,92.2,0,0.0,0,0.0
