,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,15.0,1.0,1.0,2024-09-08,NWE,@,CIN,"W, 16-10",*,3,2,12,6.0,0,66.7,4.0,0,0,0,,0,0,0,0,0,0,39,60.0,0,0.0,0,0.0
1,2.0,16.0,2.0,2.0,2024-09-15,NWE,,SEA,"L, 20-23 (OT)",,0,0,0,,0,,,0,0,0,,0,0,0,0,0,0,38,55.9,0,0.0,0,0.0
2,3.0,17.0,3.0,3.0,2024-09-19,NWE,@,NYJ,"L, 3-24",,9,7,69,9.9,0,77.8,7.7,1,9,0,9.0,0,0,0,0,0,0,43,82.7,0,0.0,0,0.0
3,4.0,18.0,4.0,4.0,2024-09-29,NWE,@,SFO,"L, 13-30",,3,3,13,4.3,0,100.0,4.3,0,0,0,,0,0,0,0,0,0,38,59.4,0,0.0,0,0.0
4,5.0,19.0,5.0,5.0,2024-10-06,NWE,,MIA,"L, 10-15",,9,6,59,9.8,0,66.7,6.6,0,0,0,,0,0,0,0,0,0,40,66.7,0,0.0,0,0.0
5,6.0,20.0,6.0,6.0,2024-10-13,NWE,,HOU,"L, 21-41",*,9,6,92,15.3,1,66.7,10.2,0,0,0,,0,0,0,0,0,0,41,62.1,0,0.0,0,0.0
6,7.0,21.0,7.0,7.0,2024-10-20,NWE,@,JAX,"L, 16-32",,3,2,14,7.0,0,66.7,4.7,0,0,0,,0,0,0,0,0,0,20,33.3,0,0.0,0,0.0
7,8.0,22.0,8.0,8.0,2024-10-27,NWE,,NYJ,"W, 25-22",,3,2,12,6.0,0,66.7,4.0,0,0,0,,0,0,0,0,0,0,38,56.7,0,0.0,0,0.0
8,9.0,23.0,9.0,9.0,2024-11-03,NWE,@,TEN,"L, 17-20 (OT)",*,9,7,35,5.0,0,77.8,3.9,0,0,0,,0,0,0,0,0,0,49,71.0,0,0.0,0,0.0
9,10.0,24.0,10.0,10.0,2024-11-10,NWE,@,CHI,"W, 19-3",,5,4,50,12.5,0,80.0,10.0,0,0,0,,0,0,0,0,0,0,27,42.2,0,0.0,0,0.0
10,11.0,25.0,11.0,11.0,2024-11-17,NWE,,LAR,"L, 22-28",*,6,4,59,14.8,0,66.7,9.8,0,0,0,,0,0,0,0,0,0,43,56.6,0,0.0,1,3.7
11,12.0,26.0,12.0,12.0,2024-11-24,NWE,@,MIA,"L, 15-34",,7,5,62,12.4,0,71.4,8.9,1,1,0,1.0,0,0,0,0,0,0,47,68.1,0,0.0,0,0.0
12,13.0,27.0,13.0,13.0,2024-12-01,NWE,,IND,"L, 24-25",*,4,4,20,5.0,0,100.0,5.0,0,0,0,,0,0,0,0,0,0,45,62.5,0,0.0,0,0.0
13,14.0,28.0,14.0,15.0,2024-12-15,NWE,@,ARI,"L, 17-30",,3,3,11,3.7,1,100.0,3.7,0,0,0,,1,0,0,0,0,0,31,60.8,0,0.0,0,0.0
14,15.0,29.0,15.0,16.0,2024-12-22,NWE,@,BUF,"L, 21-24",*,5,4,33,8.3,0,80.0,6.6,1,6,0,6.0,0,0,0,0,0,0,43,58.9,0,0.0,0,0.0
15,16.0,30.0,16.0,17.0,2024-12-28,NWE,,LAC,"L, 7-40",*,5,4,46,11.5,1,80.0,9.2,0,0,0,,0,0,0,0,0,0,49,92.5,0,0.0,0,0.0
16,17.0,31.0,17.0,18.0,2025-01-05,NWE,,BUF,"W, 23-16",,4,3,34,11.3,0,75.0,8.5,0,0,0,,0,0,0,0,0,0,48,75.0,0,0.0,0,0.0
17,,,,,,,,,4-13,,87,66,621,9.4,3,75.9,7.1,3,16,0,5.3,1,0,0,0,0,0,679,62.1,0,0.0,1,0.2
