,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,17.0,1.0,1.0,2018-09-09,TEN,@,MIA,"L, 20-27",*,3,1,12,12.0,0,33.3,4.0,0,0,0,0,0,0,40,58.0,0,0.0,13,46.4
1,2.0,18.0,2.0,2.0,2018-09-16,TEN,,HOU,"W, 20-17",*,0,0,0,,0,,,0,0,0,0,0,0,59,100.0,0,0.0,4,14.8
2,3.0,19.0,3.0,3.0,2018-09-23,TEN,@,JAX,"W, 9-6",*,2,1,9,9.0,0,50.0,4.5,0,0,0,0,0,0,57,91.9,0,0.0,0,0.0
3,4.0,20.0,4.0,4.0,2018-09-30,TEN,,PHI,"W, 26-23 (OT)",*,2,0,0,,0,0.0,0.0,0,0,0,0,0,0,69,97.2,0,0.0,0,0.0
4,5.0,21.0,5.0,5.0,2018-10-07,TEN,@,BUF,"L, 12-13",*,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,42,77.8,0,0.0,3,14.3
5,6.0,22.0,6.0,6.0,2018-10-14,TEN,,BAL,"L, 0-21",*,1,1,12,12.0,0,100.0,12.0,0,0,0,0,0,0,25,56.8,0,0.0,0,0.0
6,7.0,23.0,7.0,7.0,2018-10-21,TEN,@,LAC,"L, 19-20",*,3,2,11,5.5,0,66.7,3.7,0,0,0,0,0,0,56,78.9,0,0.0,0,0.0
7,8.0,24.0,8.0,9.0,2018-11-05,TEN,@,DAL,"W, 28-14",*,2,2,33,16.5,1,100.0,16.5,0,0,0,0,0,0,54,77.1,0,0.0,0,0.0
8,9.0,25.0,9.0,10.0,2018-11-11,TEN,,NWE,"W, 34-10",*,3,3,45,15.0,1,100.0,15.0,1,0,0,0,0,0,60,92.3,0,0.0,3,10.0
9,10.0,26.0,10.0,11.0,2018-11-18,TEN,@,IND,"L, 10-38",*,8,6,44,7.3,0,75.0,5.5,0,0,0,0,0,0,42,66.7,0,0.0,6,23.1
10,11.0,27.0,11.0,12.0,2018-11-26,TEN,@,HOU,"L, 17-34",*,2,2,63,31.5,1,100.0,31.5,0,0,0,0,0,0,42,76.4,0,0.0,6,20.0
11,12.0,28.0,12.0,13.0,2018-12-02,TEN,,NYJ,"W, 26-22",,3,2,29,14.5,0,66.7,9.7,0,0,0,0,0,0,48,70.6,0,0.0,7,18.9
12,13.0,29.0,13.0,14.0,2018-12-06,TEN,,JAX,"W, 30-9",*,0,0,0,,0,,,0,0,0,0,0,0,17,28.3,0,0.0,1,4.3
13,13.0,,14.0,15.0,2018-12-16,TEN,@,NYG,"W, 17-0",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
14,13.0,,15.0,16.0,2018-12-22,TEN,,WAS,"W, 25-16",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
15,13.0,,16.0,17.0,2018-12-30,TEN,,IND,"L, 17-33",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
16,,,,,,,,,7-6,,30,20,258,12.9,3,66.7,8.6,1,0,0,0,0,0,611,75.3,0,0.0,43,12.5
