,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,32.0,1.0,1.0,2020-09-13,BAL,,CLE,"W, 38-6",*,20,25,80.0,275,3,0,11.0,13.40,152.1,2,14,7,45,0,6.4,1,0,0,0,0,0,53,89.8,0,0.0,0,0.0
1,2.0,33.0,2.0,2.0,2020-09-20,BAL,@,HOU,"W, 33-16",*,18,24,75.0,204,1,0,8.5,9.33,113.9,4,27,16,54,0,3.4,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0
2,3.0,34.0,3.0,3.0,2020-09-28,BAL,,KAN,"L, 20-34",*,15,28,53.6,97,1,0,3.5,4.18,73.1,4,27,9,83,0,9.2,2,1,0,0,0,0,56,100.0,0,0.0,0,0.0
3,4.0,35.0,4.0,4.0,2020-10-04,BAL,@,WAS,"W, 31-17",*,14,21,66.7,193,2,1,9.2,8.95,107.8,1,2,7,53,1,7.6,0,0,0,0,0,0,47,82.5,0,0.0,0,0.0
4,5.0,36.0,5.0,5.0,2020-10-11,BAL,,CIN,"W, 27-3",*,19,37,51.4,180,2,1,4.9,4.73,71.9,1,9,2,3,0,1.5,0,0,0,0,0,0,62,98.4,0,0.0,0,0.0
5,6.0,37.0,6.0,6.0,2020-10-18,BAL,@,PHI,"W, 30-28",*,16,27,59.3,186,1,0,6.9,7.63,92.5,3,13,9,108,1,12.0,0,0,0,0,0,0,73,100.0,0,0.0,0,0.0
6,7.0,38.0,7.0,8.0,2020-11-01,BAL,,PIT,"L, 24-28",*,13,28,46.4,208,2,2,7.4,5.64,65.8,4,16,16,65,0,4.1,3,2,0,1,0,0,82,100.0,0,0.0,0,0.0
7,8.0,39.0,8.0,9.0,2020-11-08,BAL,@,IND,"W, 24-10",*,19,23,82.6,170,0,0,7.4,7.39,97.5,2,14,13,58,1,4.5,0,0,0,0,0,0,64,100.0,0,0.0,0,0.0
8,9.0,40.0,9.0,10.0,2020-11-15,BAL,@,NWE,"L, 17-23",*,24,34,70.6,249,2,1,7.3,7.18,98.8,2,7,11,55,0,5.0,0,0,0,2,0,0,66,100.0,0,0.0,0,0.0
9,10.0,41.0,10.0,11.0,2020-11-22,BAL,,TEN,"L, 24-30 (OT)",*,17,29,58.6,186,1,1,6.4,5.55,74.8,1,9,13,51,0,3.9,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0
10,10.0,,11.0,12.0,2020-12-02,BAL,@,PIT,"L, 14-19",COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
11,11.0,42.0,12.0,13.0,2020-12-08,BAL,,DAL,"W, 34-17",*,12,17,70.6,107,2,1,6.3,6.00,101.8,0,0,13,94,1,7.2,1,0,0,0,-8,0,55,100.0,0,0.0,0,0.0
12,12.0,43.0,13.0,14.0,2020-12-14,BAL,@,CLE,"W, 47-42",*,11,17,64.7,163,1,0,9.6,10.76,115.6,4,22,9,124,2,13.8,0,0,0,0,0,0,49,81.7,0,0.0,0,0.0
13,13.0,44.0,14.0,15.0,2020-12-20,BAL,,JAX,"W, 40-14",*,17,22,77.3,243,3,1,11.0,11.73,133.1,1,0,10,35,1,3.5,2,0,0,1,0,0,55,83.3,0,0.0,0,0.0
14,14.0,45.0,15.0,16.0,2020-12-27,BAL,,NYG,"W, 27-13",*,17,26,65.4,183,2,0,7.0,8.58,111.5,0,0,13,80,0,6.2,1,1,0,0,-1,0,68,100.0,0,0.0,0,0.0
15,15.0,46.0,16.0,17.0,2021-01-03,BAL,@,CIN,"W, 38-3",*,10,18,55.6,113,3,1,6.3,7.11,91.0,0,0,11,97,0,8.8,0,0,0,0,0,0,57,77.0,0,0.0,0,0.0
16,,,,,,,,,11-4,,242,376,64.4,2757,26,9,7.3,7.64,99.3,29,160,159,1005,7,6.3,10,4,0,4,-9,0,917,94.2,0,0.0,0,0.0
