,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,47.0,1.0,1.0,2021-09-13,BAL,@,LVR,"L, 27-33 (OT)",*,19,30,63.3,235,1,0,7.8,8.50,98.6,3,18,12,86,0,7.2,3,2,0,1,4,0,68,100.0,0,0.0,0,0.0
1,2.0,48.0,2.0,2.0,2021-09-19,BAL,,KAN,"W, 36-35",*,18,26,69.2,239,1,2,9.2,6.50,78.8,1,9,16,107,2,6.7,0,0,0,0,0,0,76,100.0,0,0.0,0,0.0
2,3.0,49.0,3.0,3.0,2021-09-26,BAL,@,DET,"W, 19-17",*,16,31,51.6,287,1,1,9.3,8.45,81.0,4,16,7,58,0,8.3,1,0,0,1,5,0,58,100.0,0,0.0,0,0.0
3,4.0,50.0,4.0,4.0,2021-10-03,BAL,@,DEN,"W, 23-7",*,22,37,59.5,316,1,0,8.5,9.08,96.2,3,12,7,28,0,4.0,0,0,0,0,0,0,73,100.0,0,0.0,0,0.0
4,5.0,51.0,5.0,5.0,2021-10-11,BAL,,IND,"W, 31-25 (OT)",*,37,43,86.0,442,4,0,10.3,12.14,140.5,2,5,14,62,0,4.4,1,1,0,0,0,0,73,100.0,0,0.0,0,0.0
5,6.0,52.0,6.0,6.0,2021-10-17,BAL,,LAC,"W, 34-6",*,19,27,70.4,167,1,2,6.2,3.59,68.0,3,27,8,51,0,6.4,0,0,0,0,0,0,65,94.2,0,0.0,0,0.0
6,7.0,53.0,7.0,7.0,2021-10-24,BAL,,CIN,"L, 17-41",*,15,31,48.4,257,1,0,8.3,8.94,87.7,5,18,12,88,0,7.3,0,0,0,0,0,0,61,83.6,0,0.0,0,0.0
7,8.0,54.0,8.0,9.0,2021-11-07,BAL,,MIN,"W, 34-31 (OT)",*,27,41,65.9,266,3,2,6.5,5.76,88.1,3,13,21,120,0,5.7,0,0,0,0,0,0,98,100.0,0,0.0,0,0.0
8,9.0,55.0,9.0,10.0,2021-11-11,BAL,@,MIA,"L, 10-22",*,26,43,60.5,238,1,1,5.5,4.95,73.6,4,28,9,39,0,4.3,0,0,0,0,0,0,73,100.0,0,0.0,0,0.0
9,9.0,,10.0,11.0,2021-11-21,BAL,@,CHI,"W, 16-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,10.0,56.0,11.0,12.0,2021-11-28,BAL,,CLE,"W, 16-10",*,20,32,62.5,165,1,4,5.2,0.16,46.5,2,10,17,68,0,4.0,0,0,0,0,0,0,81,100.0,0,0.0,0,0.0
11,11.0,57.0,12.0,13.0,2021-12-05,BAL,@,PIT,"L, 19-20",*,23,37,62.2,253,1,1,6.8,6.16,80.1,7,34,8,55,0,6.9,1,0,0,0,0,0,74,100.0,0,0.0,0,0.0
12,12.0,58.0,13.0,14.0,2021-12-12,BAL,@,CLE,"L, 22-24",*,4,4,100.0,17,0,0,4.3,4.25,84.4,1,0,2,5,0,2.5,0,0,0,0,0,0,10,13.5,0,0.0,0,0.0
13,12.0,,14.0,15.0,2021-12-19,BAL,,GNB,"L, 30-31",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,12.0,,15.0,16.0,2021-12-26,BAL,@,CIN,"L, 21-41",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,12.0,,16.0,17.0,2022-01-02,BAL,,LAR,"L, 19-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,12.0,,17.0,18.0,2022-01-09,BAL,,PIT,"L, 13-16 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,7-5,,246,382,64.4,2882,16,13,7.5,6.85,87.0,38,190,133,767,2,5.8,6,3,0,2,9,0,810,91.0,0,0.0,0,0.0
