,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,17.0,1.0,1.0,2019-09-08,BAL,@,MIA,"W, 59-10",*,17,20,85.0,324,5,0,16.2,21.20,158.3,1,1,3,6,0,2.0,0,0,0,0,0,0,53,69.7,0,0.0,0,0.0
1,2.0,18.0,2.0,2.0,2019-09-15,BAL,,ARI,"W, 23-17",*,24,37,64.9,272,2,0,7.4,8.43,104.8,2,14,16,120,0,7.5,0,0,0,0,0,0,77,100.0,0,0.0,0,0.0
2,3.0,19.0,3.0,3.0,2019-09-22,BAL,@,KAN,"L, 28-33",*,22,43,51.2,267,0,0,6.2,6.21,70.6,3,18,8,46,1,5.8,0,0,0,0,0,0,82,100.0,0,0.0,0,0.0
3,4.0,20.0,4.0,4.0,2019-09-29,BAL,,CLE,"L, 25-40",*,24,34,70.6,247,3,2,7.3,6.38,96.1,4,25,9,66,0,7.3,1,0,0,0,-3,0,69,100.0,0,0.0,0,0.0
4,5.0,21.0,5.0,5.0,2019-10-06,BAL,@,PIT,"W, 26-23 (OT)",*,19,28,67.9,161,1,3,5.8,1.64,54.9,5,22,14,70,0,5.0,1,0,0,1,0,0,79,100.0,0,0.0,0,0.0
5,6.0,22.0,6.0,6.0,2019-10-13,BAL,,CIN,"W, 23-17",*,21,33,63.6,236,0,0,7.2,7.15,84.9,1,8,19,152,1,8.0,0,0,0,0,0,0,79,100.0,0,0.0,0,0.0
6,7.0,23.0,7.0,7.0,2019-10-20,BAL,@,SEA,"W, 30-16",*,9,20,45.0,143,0,0,7.2,7.15,69.4,1,2,14,116,1,8.3,2,0,0,0,0,0,58,100.0,0,0.0,0,0.0
7,8.0,24.0,8.0,9.0,2019-11-03,BAL,,NWE,"W, 37-20",*,17,23,73.9,163,1,0,7.1,7.96,107.7,1,1,16,61,2,3.8,0,0,0,0,0,0,67,100.0,0,0.0,0,0.0
8,9.0,25.0,9.0,10.0,2019-11-10,BAL,@,CIN,"W, 49-13",*,15,17,88.2,223,3,0,13.1,16.65,158.3,0,0,7,65,1,9.3,0,0,0,0,0,0,35,76.1,0,0.0,0,0.0
9,10.0,26.0,10.0,11.0,2019-11-17,BAL,,HOU,"W, 41-7",*,17,24,70.8,222,4,0,9.3,12.58,139.2,0,0,10,79,0,7.9,0,0,0,0,0,0,58,86.6,0,0.0,0,0.0
10,11.0,27.0,11.0,12.0,2019-11-25,BAL,@,LAR,"W, 45-6",*,15,20,75.0,169,5,0,8.5,13.45,139.4,2,9,8,95,0,11.9,1,0,0,1,0,0,61,79.2,0,0.0,0,0.0
11,12.0,28.0,12.0,13.0,2019-12-01,BAL,,SFO,"W, 20-17",*,14,23,60.9,105,1,0,4.6,5.43,86.3,1,0,16,101,1,6.3,1,1,0,0,0,0,65,100.0,0,0.0,0,0.0
12,13.0,29.0,13.0,14.0,2019-12-08,BAL,@,BUF,"W, 24-17",*,16,25,64.0,145,3,1,5.8,6.40,102.5,1,6,11,40,0,3.6,0,0,0,0,0,0,60,100.0,0,0.0,0,0.0
13,14.0,30.0,14.0,15.0,2019-12-12,BAL,,NYJ,"W, 42-21",*,15,23,65.2,212,5,0,9.2,13.57,134.4,1,0,8,86,0,10.8,1,0,0,1,0,0,53,85.5,0,0.0,0,0.0
14,15.0,31.0,15.0,16.0,2019-12-22,BAL,@,CLE,"W, 31-15",*,20,31,64.5,238,3,0,7.7,9.61,120.1,0,0,17,103,0,6.1,2,1,0,1,0,0,73,100.0,0,0.0,0,0.0
15,15.0,,16.0,17.0,2019-12-29,BAL,,PIT,"W, 28-10",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,,,,,,,,13-2,,265,401,66.1,3127,36,6,7.8,8.92,113.3,23,106,176,1206,7,6.9,9,2,0,4,-3,0,969,93.4,0,0.0,0,0.0
