,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,87.0,1.0,1.0,2024-09-05,BAL,@,KAN,"L, 20-27",*,26,41,63.4,273,1,0,6.7,7.15,90.8,1,6,16,122,0,7.6,1,1,0,0,0,0,80,100.0,0,0.0,0,0.0
1,2.0,88.0,2.0,2.0,2024-09-15,BAL,,LVR,"L, 23-26",*,21,34,61.8,247,1,1,7.3,6.53,81.4,2,15,5,45,0,9.0,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0
2,3.0,89.0,3.0,3.0,2024-09-22,BAL,@,DAL,"W, 28-25",*,12,15,80.0,182,1,0,12.1,13.47,139.4,0,0,14,87,1,6.2,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
3,4.0,90.0,4.0,4.0,2024-09-29,BAL,,BUF,"W, 35-10",*,13,18,72.2,156,2,0,8.7,10.89,135.4,1,1,6,54,1,9.0,1,1,0,0,0,0,54,94.7,0,0.0,0,0.0
4,5.0,91.0,5.0,5.0,2024-10-06,BAL,@,CIN,"W, 41-38 (OT)",*,26,42,61.9,348,4,0,8.3,10.19,119.9,1,3,12,55,0,4.6,2,1,0,1,-4,0,78,100.0,0,0.0,0,0.0
5,6.0,92.0,6.0,6.0,2024-10-13,BAL,,WAS,"W, 30-23",*,20,26,76.9,323,1,1,12.4,11.46,114.7,2,15,11,40,0,3.6,0,0,0,1,0,0,68,100.0,0,0.0,0,0.0
6,7.0,93.0,7.0,7.0,2024-10-21,BAL,@,TAM,"W, 41-31",*,17,22,77.3,281,5,0,12.8,17.32,158.1,2,17,9,52,0,5.8,1,1,0,1,-15,0,56,94.9,0,0.0,0,0.0
7,8.0,94.0,8.0,8.0,2024-10-27,BAL,@,CLE,"L, 24-29",*,23,38,60.5,289,2,0,7.6,8.66,101.8,3,26,8,46,0,5.8,0,0,0,0,0,0,68,100.0,0,0.0,0,0.0
8,9.0,95.0,9.0,9.0,2024-11-03,BAL,,DEN,"W, 41-10",*,16,19,84.2,280,3,0,14.7,17.89,158.3,1,11,3,4,0,1.3,1,0,0,1,0,0,51,89.5,0,0.0,0,0.0
9,10.0,96.0,10.0,10.0,2024-11-07,BAL,,CIN,"W, 35-34",*,25,33,75.8,290,4,0,8.8,11.21,141.4,0,0,7,33,0,4.7,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
10,11.0,97.0,11.0,11.0,2024-11-17,BAL,@,PIT,"L, 16-18",*,16,33,48.5,207,1,1,6.3,5.52,66.1,2,2,4,46,0,11.5,0,0,0,0,0,0,61,100.0,0,0.0,0,0.0
11,12.0,98.0,12.0,12.0,2024-11-25,BAL,@,LAC,"W, 30-23",*,16,22,72.7,177,2,0,8.0,9.86,126.5,1,0,8,15,1,1.9,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0
12,13.0,99.0,13.0,13.0,2024-12-01,BAL,,PHI,"L, 19-24",*,23,36,63.9,237,2,0,6.6,7.69,101.3,3,31,8,79,0,9.9,2,0,0,1,-9,0,72,100.0,0,0.0,0,0.0
13,14.0,100.0,14.0,15.0,2024-12-15,BAL,@,NYG,"W, 35-14",*,21,25,84.0,290,5,0,11.6,15.6,154.6,2,10,6,65,0,10.8,1,1,0,0,0,0,49,83.1,0,0.0,0,0.0
14,15.0,101.0,15.0,16.0,2024-12-21,BAL,,PIT,"W, 34-17",*,15,23,65.2,207,3,1,9.0,9.65,115.4,1,9,9,22,0,2.4,1,0,0,0,0,0,62,100.0,0,0.0,0,0.0
15,16.0,102.0,16.0,17.0,2024-12-25,BAL,@,HOU,"W, 31-2",*,10,15,66.7,168,2,0,11.2,13.87,143.9,1,3,4,87,1,21.8,0,0,0,0,0,0,52,82.5,0,0.0,0,0.0
16,17.0,103.0,17.0,18.0,2025-01-04,BAL,,CLE,"W, 35-10",*,16,32,50.0,217,2,0,6.8,8.03,92.8,0,0,9,63,0,7.0,0,0,0,0,0,0,67,95.7,0,0.0,0,0.0
17,,,,,,,,,12-5,,316,474,66.7,4172,41,4,8.8,10.15,119.6,23,149,139,915,4,6.6,10,5,0,5,-28,0,1074,96.8,0,0.0,0,0.0
