,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2021,21,ATL,NFL,TE,17,15,110,68,1026,15.1,1,43,50.9,61,4.0,60.4,61.8,9.3,0,0,0,0,,,,0.0,0.0,68,15.1,1026,1,0,8.0,PB
1,2022,22,ATL,NFL,TE,10,10,59,28,356,12.7,2,20,42.4,33,2.8,35.6,47.5,6.0,0,0,0,0,,,,0.0,0.0,28,12.7,356,2,0,4.0,
2,2023,23,ATL,NFL,TE,17,15,90,53,667,12.6,3,35,52.2,39,3.1,39.2,58.9,7.4,1,-4,0,0,0.0,-4.0,-4.0,-0.2,0.1,54,12.3,663,3,0,5.0,
3,2024,24,ATL,NFL,TE,17,15,74,47,602,12.8,4,21,41.9,52,2.8,35.4,63.5,8.1,0,0,0,0,,,,0.0,0.0,47,12.8,602,4,0,5.0,
4,2025,25,ATL,NFL,TE,3,3,19,15,135,9.0,0,9,52.6,17,5.0,45.0,78.9,7.1,0,0,0,0,,,,0.0,0.0,15,9.0,135,0,0,,
5,5 Yrs,5 Yrs,5 Yrs,5 Yrs,,64,58,352,211,2786,13.2,10,128,48.0,61,3.3,43.5,59.9,7.9,1,-4,0,0,0.0,-4.0,-4.0,-0.1,0.0,212,13.1,2782,10,0,22.0,
6,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,15,94,56,740,13.2,3,34,48.0,61,3.3,43.5,59.9,7.9,0,-1,0,0,0.0,-4.0,-4.0,-0.1,0.0,56,13.1,739,3,0,,
