,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,18.0,1.0,1.0,2022-09-11,ATL,,NOR,"L, 26-27",*,7,2,19,9.5,0,28.6,2.7,63,84.0,0,0.0,0,0.0
1,2.0,19.0,2.0,2.0,2022-09-18,ATL,@,LAR,"L, 27-31",*,3,2,19,9.5,0,66.7,6.3,57,93.4,0,0.0,0,0.0
2,3.0,20.0,3.0,3.0,2022-09-25,ATL,@,SEA,"W, 27-23",*,8,5,87,17.4,0,62.5,10.9,38,66.7,0,0.0,0,0.0
3,4.0,21.0,4.0,4.0,2022-10-02,ATL,,CLE,"W, 23-20",*,4,1,25,25.0,0,25.0,6.3,34,61.8,0,0.0,0,0.0
4,4.0,,5.0,5.0,2022-10-09,ATL,@,TAM,"L, 15-21",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,5.0,22.0,6.0,6.0,2022-10-16,ATL,,SFO,"W, 28-14",*,3,3,19,6.3,1,100.0,6.3,33,56.9,0,0.0,0,0.0
6,6.0,23.0,7.0,7.0,2022-10-23,ATL,@,CIN,"L, 17-35",*,5,3,9,3.0,0,60.0,1.8,37,78.7,0,0.0,0,0.0
7,7.0,24.0,8.0,8.0,2022-10-30,ATL,,CAR,"W, 37-34 (OT)",*,9,5,80,16.0,1,55.6,8.9,50,74.6,0,0.0,0,0.0
8,8.0,25.0,9.0,9.0,2022-11-06,ATL,,LAC,"L, 17-20",*,7,2,27,13.5,0,28.6,3.9,42,68.9,0,0.0,0,0.0
9,9.0,26.0,10.0,10.0,2022-11-10,ATL,@,CAR,"L, 15-25",*,8,2,28,14.0,0,25.0,3.5,56,88.9,0,0.0,0,0.0
10,10.0,27.0,11.0,11.0,2022-11-20,ATL,,CHI,"W, 27-24",*,5,3,43,14.3,0,60.0,8.6,24,43.6,0,0.0,0,0.0
11,10.0,,12.0,12.0,2022-11-27,ATL,@,WAS,"L, 13-19",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,10.0,,13.0,13.0,2022-12-04,ATL,,PIT,"L, 16-19",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,10.0,,14.0,15.0,2022-12-18,ATL,@,NOR,"L, 18-21",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,10.0,,15.0,16.0,2022-12-24,ATL,@,BAL,"L, 9-17",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,10.0,,16.0,17.0,2023-01-01,ATL,,ARI,"W, 20-19",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,10.0,,17.0,18.0,2023-01-08,ATL,,TAM,"W, 30-17",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,5-5,,59,28,356,12.7,2,47.5,6.0,434,72.5,0,0.0,0,0.0
