,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,28.0,1.0,1.0,2023-09-10,ATL,,CAR,"W, 24-10",*,3,2,44,22.0,0,66.7,14.7,0,0,0,,32,61.5,0,0.0,0,0.0
1,2.0,29.0,2.0,2.0,2023-09-17,ATL,,GNB,"W, 25-24",*,5,2,15,7.5,0,40.0,3.0,0,0,0,,57,69.5,0,0.0,0,0.0
2,3.0,30.0,3.0,3.0,2023-09-24,ATL,@,DET,"L, 6-20",*,9,5,41,8.2,0,55.6,4.6,1,-4,0,-4.0,52,77.6,0,0.0,0,0.0
3,4.0,31.0,4.0,4.0,2023-10-01,ATL,@,JAX,"L, 7-23",,4,2,21,10.5,0,50.0,5.3,0,0,0,,37,63.8,0,0.0,0,0.0
4,5.0,32.0,5.0,5.0,2023-10-08,ATL,,HOU,"W, 21-19",*,11,7,87,12.4,0,63.6,7.9,0,0,0,,41,53.2,0,0.0,0,0.0
5,6.0,33.0,6.0,6.0,2023-10-15,ATL,,WAS,"L, 16-24",,6,4,43,10.8,1,66.7,7.2,0,0,0,,46,55.4,0,0.0,0,0.0
6,7.0,34.0,7.0,7.0,2023-10-22,ATL,@,TAM,"W, 16-13",*,5,3,47,15.7,0,60.0,9.4,0,0,0,,34,52.3,0,0.0,0,0.0
7,8.0,35.0,8.0,8.0,2023-10-29,ATL,@,TEN,"L, 23-28",*,5,3,35,11.7,0,60.0,7.0,0,0,0,,41,60.3,0,0.0,0,0.0
8,9.0,36.0,9.0,9.0,2023-11-05,ATL,,MIN,"L, 28-31",*,5,4,56,14.0,0,80.0,11.2,0,0,0,,39,56.5,0,0.0,0,0.0
9,10.0,37.0,10.0,10.0,2023-11-12,ATL,@,ARI,"L, 23-25",*,5,3,30,10.0,0,60.0,6.0,0,0,0,,50,70.4,0,0.0,0,0.0
10,11.0,38.0,11.0,12.0,2023-11-26,ATL,,NOR,"W, 24-15",*,2,2,22,11.0,0,100.0,11.0,0,0,0,,31,50.0,0,0.0,0,0.0
11,12.0,39.0,12.0,13.0,2023-12-03,ATL,@,NYJ,"W, 13-8",*,8,4,51,12.8,0,50.0,6.4,0,0,0,,45,66.2,0,0.0,0,0.0
12,13.0,40.0,13.0,14.0,2023-12-10,ATL,,TAM,"L, 25-29",*,6,3,57,19.0,1,50.0,9.5,0,0,0,,61,84.7,0,0.0,0,0.0
13,14.0,41.0,14.0,15.0,2023-12-17,ATL,@,CAR,"L, 7-9",*,4,3,37,12.3,0,75.0,9.3,0,0,0,,34,65.4,0,0.0,0,0.0
14,15.0,42.0,15.0,16.0,2023-12-24,ATL,,IND,"W, 29-10",*,4,3,49,16.3,1,75.0,12.3,0,0,0,,46,71.9,0,0.0,0,0.0
15,16.0,43.0,16.0,17.0,2023-12-31,ATL,@,CHI,"L, 17-37",*,5,1,5,5.0,0,20.0,1.0,0,0,0,,43,72.9,0,0.0,0,0.0
16,17.0,44.0,17.0,18.0,2024-01-07,ATL,@,NOR,"L, 17-48",*,3,2,27,13.5,0,66.7,9.0,0,0,0,,39,63.9,0,0.0,0,0.0
17,,,,,,,,,7-10,,90,53,667,12.6,3,58.9,7.4,1,-4,0,-4.0,728,64.4,0,0.0,0,0.0
