,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,95.0,1.0,1.0,2020-09-13,LVR,@,CAR,"W, 34-30",*,22,30,73.3,239,1,0,8.0,8.63,107.5,0,0,0,0,0,,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
1,2.0,96.0,2.0,2.0,2020-09-21,LVR,,NOR,"W, 34-24",*,28,38,73.7,284,3,0,7.5,9.05,120.9,3,23,3,3,0,1.0,2,1,0,0,-6,0,80,100.0,0,0.0,0,0.0
2,3.0,97.0,3.0,3.0,2020-09-27,LVR,@,NWE,"L, 20-36",*,24,32,75.0,261,2,0,8.2,9.41,119.4,2,12,2,10,0,5.0,2,2,0,0,0,0,59,100.0,0,0.0,0,0.0
3,4.0,98.0,4.0,4.0,2020-10-04,LVR,,BUF,"L, 23-30",*,32,44,72.7,311,2,0,7.1,7.98,107.3,2,14,4,20,0,5.0,1,1,0,0,0,0,74,100.0,0,0.0,0,0.0
4,5.0,99.0,5.0,5.0,2020-10-11,LVR,@,KAN,"W, 40-32",*,22,31,71.0,347,3,1,11.2,11.68,126.7,1,1,4,1,0,0.3,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0
5,6.0,100.0,6.0,7.0,2020-10-25,LVR,,TAM,"L, 20-45",*,24,36,66.7,284,2,1,7.9,7.75,97.5,3,13,2,19,0,9.5,1,0,0,0,0,0,65,100.0,0,0.0,0,0.0
6,7.0,101.0,7.0,8.0,2020-11-01,LVR,@,CLE,"W, 16-6",*,15,24,62.5,111,1,0,4.6,5.46,87.3,2,11,6,41,0,6.8,1,0,0,0,0,0,72,100.0,0,0.0,0,0.0
7,8.0,102.0,8.0,9.0,2020-11-08,LVR,@,LAC,"W, 31-26",*,13,23,56.5,165,2,0,7.2,8.91,108.1,1,5,2,14,0,7.0,1,1,0,0,0,0,51,100.0,0,0.0,0,0.0
8,9.0,103.0,9.0,10.0,2020-11-15,LVR,,DEN,"W, 37-12",*,16,25,64.0,154,0,0,6.2,6.16,81.1,0,0,4,10,0,2.5,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
9,10.0,104.0,10.0,11.0,2020-11-22,LVR,,KAN,"L, 31-35",*,23,31,74.2,275,3,1,8.9,9.35,119.7,0,0,3,6,0,2.0,0,0,0,0,0,0,59,100.0,0,0.0,0,0.0
10,11.0,105.0,11.0,12.0,2020-11-29,LVR,@,ATL,"L, 6-43",*,22,34,64.7,215,0,1,6.3,5.0,70.1,3,21,0,0,0,,3,3,0,0,0,0,52,82.5,0,0.0,0,0.0
11,12.0,106.0,12.0,13.0,2020-12-06,LVR,@,NYJ,"W, 31-28",*,28,47,59.6,381,3,1,8.1,8.43,97.9,2,13,2,5,1,2.5,0,0,0,0,0,0,78,100.0,0,0.0,0,0.0
12,13.0,107.0,13.0,14.0,2020-12-13,LVR,,IND,"L, 27-44",*,31,45,68.9,316,2,2,7.0,5.91,85.0,0,0,3,12,1,4.0,0,0,0,0,0,0,68,100.0,0,0.0,0,0.0
13,14.0,108.0,14.0,15.0,2020-12-17,LVR,,LAC,"L, 27-30 (OT)",*,3,5,60.0,53,0,0,10.6,10.6,96.2,1,3,0,0,0,,0,0,0,0,0,0,11,14.5,0,0.0,0,0.0
14,15.0,109.0,15.0,16.0,2020-12-26,LVR,,MIA,"L, 25-26",*,21,34,61.8,336,1,0,9.9,10.47,104.5,3,22,2,-2,1,-1.0,0,0,0,0,0,0,64,100.0,0,0.0,0,0.0
15,16.0,110.0,16.0,17.0,2021-01-03,LVR,@,DEN,"W, 32-31",*,24,38,63.2,371,2,2,9.8,8.45,91.0,3,12,2,1,0,0.5,0,0,0,0,0,0,69,100.0,0,0.0,0,0.0
16,,,,,,,,,8-8,,348,517,67.3,4103,27,9,7.9,8.2,101.4,26,150,39,140,3,3.6,11,8,0,0,-6,0,1007,93.0,0,0.0,0,0.0
