,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,33.0,1.0,1.0,2016-09-11,OAK,@,NOR,"W, 35-34",*,24,38,63.2,319,1,0,8.4,8.92,98.5,0,0,2,16,0,8.0,0,0,0,0,0,0,73,100.0,0,0.0,0,0.0
1,2.0,34.0,2.0,2.0,2016-09-18,OAK,,ATL,"L, 28-35",*,34,45,75.6,299,3,0,6.6,7.98,115.0,1,0,2,10,0,5.0,0,0,0,0,-7,0,75,100.0,0,0.0,0,0.0
2,3.0,35.0,3.0,3.0,2016-09-25,OAK,@,TEN,"W, 17-10",*,21,35,60.0,249,1,1,7.1,6.40,79.3,1,4,1,-1,0,-1.0,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0
3,4.0,36.0,4.0,4.0,2016-10-02,OAK,@,BAL,"W, 28-27",*,25,35,71.4,199,4,0,5.7,7.97,123.4,0,0,3,-2,0,-0.7,0,0,0,0,0,0,60,100.0,0,0.0,0,0.0
4,5.0,37.0,5.0,5.0,2016-10-09,OAK,,SDG,"W, 34-31",*,25,40,62.5,317,2,1,7.9,7.80,93.4,3,17,2,13,0,6.5,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
5,6.0,38.0,6.0,6.0,2016-10-16,OAK,,KAN,"L, 10-26",*,22,34,64.7,225,1,1,6.6,5.88,81.1,2,4,3,8,0,2.7,2,1,0,0,-3,0,55,100.0,0,0.0,0,0.0
6,7.0,39.0,7.0,7.0,2016-10-23,OAK,@,JAX,"W, 33-16",*,23,37,62.2,200,1,0,5.4,5.95,85.4,0,0,4,4,0,1.0,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
7,8.0,40.0,8.0,8.0,2016-10-30,OAK,@,TAM,"W, 30-24 (OT)",*,40,59,67.8,513,4,0,8.7,10.05,117.4,2,15,1,13,0,13.0,1,1,0,0,0,0,94,100.0,0,0.0,0,0.0
8,9.0,41.0,9.0,9.0,2016-11-06,OAK,,DEN,"W, 30-20",*,20,31,64.5,184,0,0,5.9,5.94,80.6,2,5,4,3,0,0.8,0,0,0,0,0,0,88,100.0,0,0.0,0,0.0
9,10.0,42.0,10.0,11.0,2016-11-21,OAK,,HOU,"W, 27-20",*,21,31,67.7,295,3,1,9.5,10.00,117.0,0,0,2,-2,0,-1.0,0,0,0,0,0,0,53,100.0,0,0.0,0,0.0
10,11.0,43.0,11.0,12.0,2016-11-27,OAK,,CAR,"W, 35-32",*,26,38,68.4,315,2,1,8.3,8.16,100.2,1,5,5,-12,0,-2.4,2,1,0,0,-1,0,70,94.6,0,0.0,0,0.0
11,12.0,44.0,12.0,13.0,2016-12-04,OAK,,BUF,"W, 38-24",*,19,35,54.3,260,2,0,7.4,8.57,97.3,0,0,2,4,0,2.0,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
12,13.0,45.0,13.0,14.0,2016-12-08,OAK,@,KAN,"L, 13-21",*,17,41,41.5,117,0,0,2.9,2.85,49.1,1,8,2,3,0,1.5,0,0,0,0,0,0,75,100.0,0,0.0,0,0.0
13,14.0,46.0,14.0,15.0,2016-12-18,OAK,@,SDG,"W, 19-16",*,19,30,63.3,213,1,1,7.1,6.27,81.7,2,13,5,5,0,1.0,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
14,15.0,47.0,15.0,16.0,2016-12-24,OAK,,IND,"W, 33-25",*,21,31,67.7,232,3,0,7.5,9.42,122.0,1,8,1,8,0,8.0,0,0,0,0,0,0,63,82.9,0,0.0,0,0.0
15,15.0,,16.0,17.0,2017-01-01,OAK,@,DEN,"L, 6-24",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,,,,,,,,12-3,,357,560,63.8,3937,28,6,7.0,7.55,96.7,16,79,39,70,0,1.8,5,3,0,0,-11,0,1048,98.4,0,0.0,0,0.0
