,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,79.0,1.0,1.0,2019-09-09,OAK,,DEN,"W, 24-16",*,22,26,84.6,259,1,0,10.0,10.73,121.0,0,0,2,2,0,1.0,0,0,0,0,0,0,55,100.0,0,0.0,0,0.0
1,2.0,80.0,2.0,2.0,2019-09-15,OAK,,KAN,"L, 10-28",*,23,38,60.5,198,1,2,5.2,3.37,61.1,3,20,2,18,0,9.0,2,0,0,1,0,0,62,100.0,0,0.0,0,0.0
2,3.0,81.0,3.0,3.0,2019-09-22,OAK,@,MIN,"L, 14-34",*,27,34,79.4,242,2,1,7.1,6.97,103.7,4,28,1,0,0,0.0,0,0,0,0,0,0,59,100.0,0,0.0,0,0.0
3,4.0,82.0,4.0,4.0,2019-09-29,OAK,@,IND,"W, 31-24",*,21,31,67.7,189,2,0,6.1,7.39,105.4,1,0,2,-1,0,-0.5,1,1,0,0,-1,0,64,100.0,0,0.0,0,0.0
4,5.0,83.0,5.0,5.0,2019-10-06,OAK,,CHI,"W, 24-21",*,25,32,78.1,229,0,0,7.2,7.16,96.5,0,0,3,8,0,2.7,1,1,0,0,-16,0,72,100.0,0,0.0,0,0.0
5,6.0,84.0,6.0,7.0,2019-10-20,OAK,@,GNB,"L, 24-42",*,22,28,78.6,293,2,1,10.5,10.29,119.2,0,0,2,0,0,0.0,1,1,0,0,0,0,59,89.4,0,0.0,0,0.0
6,7.0,85.0,7.0,8.0,2019-10-27,OAK,@,HOU,"L, 24-27",*,18,30,60.0,285,3,0,9.5,11.5,125.0,0,0,0,0,0,,0,0,0,0,0,0,55,100.0,0,0.0,0,0.0
7,8.0,86.0,8.0,9.0,2019-11-03,OAK,,DET,"W, 31-24",*,20,31,64.5,289,2,0,9.3,10.61,116.2,1,10,0,0,0,,0,0,0,3,0,0,70,100.0,0,0.0,0,0.0
8,9.0,87.0,9.0,10.0,2019-11-07,OAK,,LAC,"W, 26-24",*,21,31,67.7,218,1,0,7.0,7.68,98.6,3,18,1,4,0,4.0,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0
9,10.0,88.0,10.0,11.0,2019-11-17,OAK,,CIN,"W, 17-10",*,25,29,86.2,292,1,1,10.1,9.21,105.7,3,19,5,1,1,0.2,0,0,0,0,0,0,68,97.1,0,0.0,0,0.0
10,11.0,89.0,11.0,12.0,2019-11-24,OAK,@,NYJ,"L, 3-34",*,15,27,55.6,127,0,1,4.7,3.04,52.5,1,7,1,11,0,11.0,0,0,0,0,0,0,42,72.4,0,0.0,0,0.0
11,12.0,90.0,12.0,13.0,2019-12-01,OAK,@,KAN,"L, 9-40",*,20,30,66.7,222,1,2,7.4,5.07,71.8,2,12,3,7,0,2.3,1,0,0,0,0,0,59,100.0,0,0.0,0,0.0
12,13.0,91.0,13.0,14.0,2019-12-08,OAK,,TEN,"L, 21-42",*,25,34,73.5,262,2,0,7.7,8.88,115.1,2,4,2,17,0,8.5,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
13,14.0,92.0,14.0,15.0,2019-12-15,OAK,,JAX,"L, 16-20",*,22,36,61.1,267,1,0,7.4,7.97,93.2,4,31,1,12,0,12.0,0,0,0,0,0,0,75,100.0,0,0.0,0,0.0
14,15.0,93.0,15.0,16.0,2019-12-22,OAK,@,LAC,"W, 24-17",*,26,30,86.7,291,1,0,9.7,10.37,118.2,3,24,1,3,1,3.0,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
15,16.0,94.0,16.0,17.0,2019-12-29,OAK,@,DEN,"L, 15-16",*,29,46,63.0,391,1,0,8.5,8.93,97.3,2,11,1,0,0,0.0,1,0,0,1,-2,0,73,100.0,0,0.0,0,0.0
16,,,,,,,,,7-9,,361,513,70.4,4054,21,8,7.9,8.02,100.8,29,184,27,82,2,3.0,7,3,0,5,-19,0,996,97.6,0,0.0,0,0.0
