,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,8.0,1.0,1.0,2024-09-06,GNB,@,PHI,"L, 29-34",,4,46,0,11.5,3,2,2,1.0,0,66.7,0.7,0,0,0,0,0,0,16,23.9,0,0.0,0,0.0
1,2.0,9.0,2.0,2.0,2024-09-15,GNB,,IND,"W, 16-10",,5,9,0,1.8,0,0,0,,0,,,0,0,0,0,0,0,13,18.6,0,0.0,0,0.0
2,3.0,10.0,3.0,3.0,2024-09-22,GNB,@,TEN,"W, 30-14",,12,50,0,4.2,2,2,35,17.5,1,100.0,17.5,0,0,0,0,0,0,26,41.3,0,0.0,0,0.0
3,4.0,11.0,4.0,4.0,2024-09-29,GNB,,MIN,"L, 29-31",,8,27,0,3.4,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,30,39.5,0,0.0,0,0.0
4,5.0,12.0,5.0,5.0,2024-10-06,GNB,@,LAR,"W, 24-19",,6,24,0,4.0,1,1,-9,-9.0,0,100.0,-9.0,0,0,0,0,0,0,15,25.4,0,0.0,0,0.0
5,6.0,13.0,6.0,6.0,2024-10-13,GNB,,ARI,"W, 34-13",,7,54,0,7.7,2,1,19,19.0,0,50.0,9.5,0,0,0,0,0,0,23,31.5,0,0.0,0,0.0
6,7.0,14.0,7.0,7.0,2024-10-20,GNB,,HOU,"W, 24-22",,5,11,0,2.2,0,0,0,,0,,,0,0,0,0,0,0,12,20.7,0,0.0,0,0.0
7,8.0,15.0,8.0,8.0,2024-10-27,GNB,@,JAX,"W, 30-27",,4,5,0,1.3,2,2,-2,-1.0,0,100.0,-1.0,0,0,0,0,0,0,12,17.1,0,0.0,0,0.0
8,9.0,16.0,9.0,9.0,2024-11-03,GNB,,DET,"L, 14-24",,4,28,1,7.0,1,1,1,1.0,0,100.0,1.0,0,0,0,1,0,0,13,20.0,0,0.0,0,0.0
9,10.0,17.0,10.0,11.0,2024-11-17,GNB,@,CHI,"W, 20-19",,2,17,0,8.5,0,0,0,,0,,,0,0,0,0,0,0,3,6.5,0,0.0,0,0.0
10,11.0,18.0,11.0,12.0,2024-11-24,GNB,,SFO,"W, 38-10",,9,41,0,4.6,0,0,0,,0,,,0,0,0,0,0,0,15,20.8,0,0.0,0,0.0
11,12.0,19.0,12.0,13.0,2024-11-28,GNB,,MIA,"W, 30-17",,2,20,0,10.0,0,0,0,,0,,,0,0,0,0,0,0,4,7.4,0,0.0,0,0.0
12,13.0,20.0,13.0,14.0,2024-12-05,GNB,@,DET,"L, 31-34",,1,7,0,7.0,0,0,0,,0,,,0,0,0,0,0,0,3,6.0,0,0.0,0,0.0
13,14.0,21.0,14.0,15.0,2024-12-15,GNB,@,SEA,"W, 30-13",,3,9,0,3.0,0,0,0,,0,,,0,0,0,0,0,0,6,9.4,0,0.0,0,0.0
14,15.0,22.0,15.0,16.0,2024-12-23,GNB,,NOR,"W, 34-0",,11,52,1,4.7,1,1,4,4.0,0,100.0,4.0,0,0,0,0,0,0,25,36.2,0,0.0,0,0.0
15,16.0,23.0,16.0,17.0,2024-12-29,GNB,@,MIN,"L, 25-27",,6,29,1,4.8,0,0,0,,0,,,0,0,0,0,0,0,20,31.7,0,0.0,0,0.0
16,17.0,24.0,17.0,18.0,2025-01-05,GNB,,CHI,"L, 22-24",,14,73,1,5.2,1,1,-2,-2.0,0,100.0,-2.0,0,0,0,0,0,0,27,41.5,0,0.0,0,0.0
17,,,,,,,,,11-6,,103,502,4,4.9,14,11,48,4.4,1,78.6,3.4,0,0,0,1,0,0,263,24.3,0,0.0,0,0.0
