,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2019-09-08,BAL,@,MIA,"W, 59-10",*,5,4,147,36.8,2,80.0,29.4,14,18.4,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2019-09-15,BAL,,ARI,"W, 23-17",*,13,8,86,10.8,0,61.5,6.6,50,64.9,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2019-09-22,BAL,@,KAN,"L, 28-33",*,9,2,49,24.5,0,22.2,5.4,61,74.4,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2019-09-29,BAL,,CLE,"L, 25-40",*,7,4,22,5.5,0,57.1,3.1,56,81.2,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2019-10-06,BAL,@,PIT,"W, 26-23 (OT)",,5,3,22,7.3,1,60.0,4.4,36,45.6,0,0.0,0,0.0
5,5.0,,6.0,6.0,2019-10-13,BAL,,CIN,"W, 23-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,5.0,,7.0,7.0,2019-10-20,BAL,@,SEA,"W, 30-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,6.0,8.0,9.0,2019-11-03,BAL,,NWE,"W, 37-20",*,4,3,48,16.0,0,75.0,12.0,39,58.2,0,0.0,0,0.0
8,7.0,7.0,9.0,10.0,2019-11-10,BAL,@,CIN,"W, 49-13",*,4,4,80,20.0,1,100.0,20.0,18,39.1,0,0.0,0,0.0
9,8.0,8.0,10.0,11.0,2019-11-17,BAL,,HOU,"W, 41-7",,4,2,23,11.5,0,50.0,5.8,36,53.7,0,0.0,0,0.0
10,9.0,9.0,11.0,12.0,2019-11-25,BAL,@,LAR,"W, 45-6",*,7,5,42,8.4,2,71.4,6.0,48,62.3,0,0.0,0,0.0
11,10.0,10.0,12.0,13.0,2019-12-01,BAL,,SFO,"W, 20-17",*,2,1,1,1.0,0,50.0,0.5,37,56.9,0,0.0,0,0.0
12,11.0,11.0,13.0,14.0,2019-12-08,BAL,@,BUF,"W, 24-17",,3,3,-2,-0.7,0,100.0,-0.7,43,71.7,0,0.0,0,0.0
13,12.0,12.0,14.0,15.0,2019-12-12,BAL,,NYJ,"W, 42-21",*,4,4,45,11.3,1,100.0,11.3,46,74.2,0,0.0,0,0.0
14,13.0,13.0,15.0,16.0,2019-12-22,BAL,@,CLE,"W, 31-15",*,2,1,6,6.0,0,50.0,3.0,43,58.9,0,0.0,0,0.0
15,14.0,14.0,16.0,17.0,2019-12-29,BAL,,PIT,"W, 28-10",*,2,2,15,7.5,0,100.0,7.5,35,51.5,0,0.0,0,0.0
16,,,,,,,,,12-2,,71,46,584,12.7,7,64.8,8.2,562,58.1,0,0.0,0,0.0
