,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,31.0,1.0,1.0,2021-09-13,BAL,@,LVR,"L, 27-33 (OT)",*,6,6,69,11.5,1,100.0,11.5,1,5,0,5.0,0,0,0,0,0,0,47,69.1,0,0.0,0,0.0
1,2.0,32.0,2.0,2.0,2021-09-19,BAL,,KAN,"W, 36-35",*,10,6,113,18.8,1,60.0,11.3,0,0,0,,0,0,0,0,0,0,55,72.4,0,0.0,0,0.0
2,3.0,33.0,3.0,3.0,2021-09-26,BAL,@,DET,"W, 19-17",*,7,3,53,17.7,0,42.9,7.6,0,0,0,,0,0,0,0,0,0,39,67.2,0,0.0,0,0.0
3,4.0,34.0,4.0,4.0,2021-10-03,BAL,@,DEN,"W, 23-7",*,5,4,91,22.8,1,80.0,18.2,0,0,0,,0,0,0,0,0,0,45,61.6,0,0.0,0,0.0
4,5.0,35.0,5.0,5.0,2021-10-11,BAL,,IND,"W, 31-25 (OT)",*,10,9,125,13.9,2,90.0,12.5,0,0,0,,0,0,0,0,0,0,66,90.4,0,0.0,0,0.0
5,6.0,36.0,6.0,6.0,2021-10-17,BAL,,LAC,"W, 34-6",*,5,4,35,8.8,0,80.0,7.0,0,0,0,,1,0,0,0,0,0,51,73.9,0,0.0,0,0.0
6,7.0,37.0,7.0,7.0,2021-10-24,BAL,,CIN,"L, 17-41",*,14,5,80,16.0,1,35.7,5.7,0,0,0,,0,0,0,0,0,0,63,86.3,0,0.0,0,0.0
7,8.0,38.0,8.0,9.0,2021-11-07,BAL,,MIN,"W, 34-31 (OT)",*,12,9,116,12.9,0,75.0,9.7,0,0,0,,0,0,0,0,0,0,80,81.6,0,0.0,0,0.0
8,9.0,39.0,9.0,10.0,2021-11-11,BAL,@,MIA,"L, 10-22",*,13,6,37,6.2,0,46.2,2.8,0,0,0,,1,0,0,0,0,0,55,75.3,0,0.0,0,0.0
9,9.0,,10.0,11.0,2021-11-21,BAL,@,CHI,"W, 16-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,10.0,40.0,11.0,12.0,2021-11-28,BAL,,CLE,"W, 16-10",*,10,8,51,6.4,0,80.0,5.1,0,0,0,,0,0,0,0,0,0,61,75.3,0,0.0,0,0.0
11,11.0,41.0,12.0,13.0,2021-12-05,BAL,@,PIT,"L, 19-20",*,7,5,55,11.0,0,71.4,7.9,0,0,0,,0,0,0,0,0,0,64,86.5,0,0.0,0,0.0
12,12.0,42.0,13.0,14.0,2021-12-12,BAL,@,CLE,"L, 22-24",*,8,5,41,8.2,0,62.5,5.1,0,0,0,,0,0,0,0,0,0,70,94.6,0,0.0,0,0.0
13,13.0,43.0,14.0,15.0,2021-12-19,BAL,,GNB,"L, 30-31",*,14,10,43,4.3,0,71.4,3.1,0,0,0,,0,0,0,0,0,0,62,88.6,0,0.0,0,0.0
14,14.0,44.0,15.0,16.0,2021-12-26,BAL,@,CIN,"L, 21-41",*,9,5,44,8.8,0,55.6,4.9,0,0,0,,0,0,0,0,0,0,54,91.5,0,0.0,0,0.0
15,15.0,45.0,16.0,17.0,2022-01-02,BAL,,LAR,"L, 19-20",*,8,3,28,9.3,0,37.5,3.5,0,0,0,,1,1,0,0,0,0,54,76.1,0,0.0,0,0.0
16,16.0,46.0,17.0,18.0,2022-01-09,BAL,,PIT,"L, 13-16 (OT)",*,8,3,27,9.0,0,37.5,3.4,0,0,0,,0,0,0,0,0,0,58,81.7,0,0.0,0,0.0
17,,,,,,,,,7-9,,146,91,1008,11.1,6,62.3,6.9,1,5,0,5.0,3,1,0,0,0,0,924,79.6,0,0.0,0,0.0
