,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,59.0,1.0,1.0,2023-09-10,ARI,@,WAS,"L, 16-20",*,5,3,28,9.3,0,60.0,5.6,1,29,0,29.0,52,83.9,0,0.0,0,0.0
1,2.0,60.0,2.0,2.0,2023-09-17,ARI,,NYG,"L, 28-31",*,10,6,54,9.0,1,60.0,5.4,0,0,0,,61,93.8,0,0.0,0,0.0
2,3.0,61.0,3.0,3.0,2023-09-24,ARI,,DAL,"W, 28-16",*,7,5,61,12.2,1,71.4,8.7,0,0,0,,58,95.1,0,0.0,0,0.0
3,4.0,62.0,4.0,4.0,2023-10-01,ARI,@,SFO,"L, 16-35",*,10,7,96,13.7,0,70.0,9.6,0,0,0,,67,94.4,0,0.0,0,0.0
4,5.0,63.0,5.0,5.0,2023-10-08,ARI,,CIN,"L, 20-34",*,10,4,61,15.3,1,40.0,6.1,0,0,0,,52,91.2,0,0.0,0,0.0
5,6.0,64.0,6.0,6.0,2023-10-15,ARI,@,LAR,"L, 9-26",*,11,4,34,8.5,0,36.4,3.1,0,0,0,,68,89.5,0,0.0,0,0.0
6,7.0,65.0,7.0,7.0,2023-10-22,ARI,@,SEA,"L, 10-20",*,7,3,49,16.3,0,42.9,7.0,0,0,0,,61,92.4,0,0.0,0,0.0
7,8.0,66.0,8.0,8.0,2023-10-29,ARI,,BAL,"L, 24-31",*,9,6,33,5.5,1,66.7,3.7,0,0,0,,73,94.8,0,0.0,0,0.0
8,9.0,67.0,9.0,9.0,2023-11-05,ARI,@,CLE,"L, 0-27",*,8,4,24,6.0,0,50.0,3.0,0,0,0,,47,90.4,0,0.0,0,0.0
9,10.0,68.0,10.0,10.0,2023-11-12,ARI,,ATL,"W, 25-23",*,4,1,28,28.0,0,25.0,7.0,0,0,0,,65,100.0,0,0.0,0,0.0
10,11.0,69.0,11.0,11.0,2023-11-19,ARI,@,HOU,"L, 16-21",*,5,2,18,9.0,0,40.0,3.6,1,-6,0,-6.0,58,95.1,0,0.0,0,0.0
11,12.0,70.0,12.0,12.0,2023-11-26,ARI,,LAR,"L, 14-37",*,12,6,88,14.7,0,50.0,7.3,0,0,0,,62,87.3,0,0.0,0,0.0
12,13.0,71.0,13.0,13.0,2023-12-03,ARI,@,PIT,"W, 24-10",*,3,0,0,,0,0.0,0.0,0,0,0,,36,52.9,0,0.0,0,0.0
13,14.0,72.0,14.0,15.0,2023-12-17,ARI,,SFO,"L, 29-45",*,0,0,0,,0,,,0,0,0,,24,32.4,0,0.0,0,0.0
14,14.0,,15.0,16.0,2023-12-24,ARI,@,CHI,"L, 16-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,14.0,,16.0,17.0,2023-12-31,ARI,@,PHI,"W, 35-31",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,14.0,,17.0,18.0,2024-01-07,ARI,,SEA,"L, 20-21",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,3-11,,101,51,574,11.3,4,50.5,5.7,2,23,0,11.5,784,84.7,0,0.0,0,0.0
