,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,35.0,1.0,1.0,2023-09-10,JAX,@,IND,"W, 31-21",*,24,32,75.0,241,2,1,7.5,7.38,103.8,2,4,7,21,0,3.0,1,0,0,0,0,0,70,100.0,0,0.0,0,0.0
1,2.0,36.0,2.0,2.0,2023-09-17,JAX,,KAN,"L, 9-17",*,22,41,53.7,216,0,0,5.3,5.27,68.7,4,18,5,26,0,5.2,2,1,0,1,-5,0,67,100.0,0,0.0,0,0.0
2,3.0,37.0,3.0,3.0,2023-09-24,JAX,,HOU,"L, 17-37",*,27,40,67.5,279,1,1,7.0,6.35,85.3,0,0,3,12,0,4.0,0,0,0,0,0,0,68,93.2,0,0.0,0,0.0
3,4.0,38.0,4.0,4.0,2023-10-01,JAX,,ATL,"W, 23-7",*,23,30,76.7,207,1,0,6.9,7.57,105.8,2,12,8,42,0,5.3,0,0,0,0,0,0,66,100.0,0,0.0,0,0.0
4,5.0,39.0,5.0,5.0,2023-10-08,JAX,@,BUF,"W, 25-20",*,25,37,67.6,315,1,0,8.5,9.05,102.9,5,37,7,31,0,4.4,3,2,0,1,0,0,88,100.0,0,0.0,0,0.0
5,6.0,40.0,6.0,6.0,2023-10-15,JAX,,IND,"W, 37-20",*,20,30,66.7,181,2,1,6.0,5.87,91.1,3,33,3,15,0,5.0,0,0,0,0,0,0,61,95.3,0,0.0,0,0.0
6,7.0,41.0,7.0,7.0,2023-10-19,JAX,@,NOR,"W, 31-24",*,20,29,69.0,204,1,0,7.0,7.72,100.4,0,0,8,59,0,7.4,0,0,0,0,0,0,56,100.0,0,0.0,0,0.0
7,8.0,42.0,8.0,8.0,2023-10-29,JAX,@,PIT,"W, 20-10",*,24,32,75.0,292,1,1,9.1,8.34,100.0,3,21,1,10,0,10.0,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
8,9.0,43.0,9.0,10.0,2023-11-12,JAX,,SFO,"L, 3-34",*,17,29,58.6,185,0,2,6.4,3.28,48.8,5,28,2,7,0,3.5,1,1,0,0,0,0,54,94.7,0,0.0,0,0.0
9,10.0,44.0,10.0,11.0,2023-11-19,JAX,,TEN,"W, 34-14",*,24,32,75.0,262,2,0,8.2,9.44,119.5,1,1,5,17,2,3.4,0,0,0,0,0,0,63,88.7,0,0.0,0,0.0
10,11.0,45.0,11.0,12.0,2023-11-26,JAX,@,HOU,"W, 24-21",*,23,38,60.5,364,1,1,9.6,8.92,90.2,0,0,2,0,1,0.0,0,0,0,0,0,0,76,100.0,0,0.0,0,0.0
11,12.0,46.0,12.0,13.0,2023-12-04,JAX,,CIN,"L, 31-34 (OT)",*,22,29,75.9,258,2,0,8.9,10.28,125.4,2,14,5,8,1,1.6,1,0,0,1,0,0,53,76.8,0,0.0,0,0.0
12,13.0,47.0,13.0,14.0,2023-12-10,JAX,@,CLE,"L, 27-31",*,28,50,56.0,257,3,3,5.1,3.64,65.2,4,22,3,11,0,3.7,0,0,0,0,0,0,76,100.0,0,0.0,0,0.0
13,14.0,48.0,14.0,15.0,2023-12-17,JAX,,BAL,"L, 7-23",*,25,43,58.1,264,1,0,6.1,6.60,83.9,1,6,4,41,0,10.3,2,2,0,0,0,0,62,100.0,0,0.0,0,0.0
14,15.0,49.0,15.0,16.0,2023-12-24,JAX,@,TAM,"L, 12-30",*,17,29,58.6,211,1,2,7.3,4.86,64.0,3,28,4,29,0,7.3,2,1,0,0,-5,0,45,68.2,0,0.0,0,0.0
15,15.0,,16.0,17.0,2023-12-31,JAX,,CAR,"W, 26-0",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,16.0,50.0,17.0,18.0,2024-01-07,JAX,@,TEN,"L, 20-28",*,29,43,67.4,280,2,2,6.5,5.35,81.5,0,0,3,10,0,3.3,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
17,,,,,,,,,8-8,,370,564,65.6,4016,21,14,7.1,6.75,88.5,35,224,70,339,4,4.8,12,7,0,3,-10,0,1047,94.9,0,0.0,0,0.0
