,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
0,2018,24,LAC,NFL,WR,2.0,2.0,16.0,7.0,110.0,15.7,0.0,6.0,43.8,28.0,3.5,55.0,43.8,6.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.7,110.0,0.0,0.0,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024,30,PIT,NFL,WR,1.0,0.0,2.0,1.0,37.0,37.0,0.0,1.0,50.0,37.0,1.0,37.0,50.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,37.0,0.0,0.0,
3,2 Yrs,2 Yrs,2 Yrs,2 Yrs,,3.0,2.0,18.0,8.0,147.0,18.4,0.0,7.0,44.4,37.0,2.7,49.0,44.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.4,147.0,0.0,0.0,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17.0,11.0,102.0,45.0,833.0,18.4,0.0,40.0,44.4,37.0,2.7,49.0,44.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0,45.0,18.4,833.0,0.0,0.0,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,2.0,2.0,16.0,7.0,110.0,15.7,0.0,6.0,43.8,28.0,3.5,55.0,43.8,6.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.7,110.0,0.0,0.0,
7,PIT (1 Yr),PIT (1 Yr),PIT (1 Yr),PIT (1 Yr),,1.0,0.0,2.0,1.0,37.0,37.0,0.0,1.0,50.0,37.0,1.0,37.0,50.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,37.0,0.0,0.0,
