,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
0,2018,25,SEA,NFL,RB,1,0,4,10,0,1,25.0,3,2.5,10.0,4.0,2,2,22,11.0,0,0,50.0,13,2.0,22.0,100.0,11.0,6,5.3,32,0,0,
1,1 Yr,1 Yr,1 Yr,1 Yr,,1,0,4,10,0,1,25.0,3,2.5,10.0,4.0,2,2,22,11.0,0,0,50.0,13,2.0,22.0,100.0,11.0,6,5.3,32,0,0,
2,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,0,68,170,0,17,25.0,3,2.5,10.0,4.0,34,34,374,11.0,0,0,50.0,13,2.0,22.0,100.0,11.0,102,5.3,544,0,0,
