,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,96.0,1.0,1.0,2024-09-08,CLE,,DAL,"L, 17-33",*,5,4,44,11.0,0,80.0,8.8,28,36.8,0,0.0,0,0.0
1,1.0,,2.0,2.0,2024-09-15,CLE,@,JAX,"W, 18-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,1.0,,3.0,3.0,2024-09-22,CLE,,NYG,"L, 15-21",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,1.0,,4.0,4.0,2024-09-29,CLE,@,LVR,"L, 16-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2.0,97.0,5.0,5.0,2024-10-06,CLE,@,WAS,"L, 13-34",*,3,1,14,14.0,0,33.3,4.7,26,41.9,0,0.0,0,0.0
5,3.0,98.0,6.0,6.0,2024-10-13,CLE,@,PHI,"L, 16-20",*,7,5,31,6.2,0,71.4,4.4,42,73.7,0,0.0,0,0.0
6,4.0,99.0,7.0,7.0,2024-10-20,CLE,,CIN,"L, 14-21",*,14,10,76,7.6,1,71.4,5.4,69,82.1,0,0.0,0,0.0
7,5.0,100.0,8.0,8.0,2024-10-27,CLE,,BAL,"W, 29-24",*,7,5,61,12.2,1,71.4,8.7,58,84.1,0,0.0,0,0.0
8,6.0,101.0,9.0,9.0,2024-11-03,CLE,,LAC,"L, 10-27",*,7,5,29,5.8,0,71.4,4.1,61,77.2,0,0.0,0,0.0
9,7.0,102.0,10.0,11.0,2024-11-17,CLE,@,NOR,"L, 14-35",*,9,9,81,9.0,0,100.0,9.0,63,86.3,0,0.0,0,0.0
10,8.0,103.0,11.0,12.0,2024-11-21,CLE,,PIT,"W, 24-19",*,5,1,9,9.0,0,20.0,1.8,57,98.3,0,0.0,0,0.0
11,9.0,104.0,12.0,13.0,2024-12-02,CLE,@,DEN,"L, 32-41",*,17,9,52,5.8,2,52.9,3.1,79,91.9,0,0.0,0,0.0
12,10.0,105.0,13.0,14.0,2024-12-08,CLE,@,PIT,"L, 14-27",*,13,7,42,6.0,1,53.8,3.2,65,90.3,0,0.0,0,0.0
13,10.0,,14.0,15.0,2024-12-15,CLE,,KAN,"L, 7-21",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,11.0,106.0,15.0,16.0,2024-12-22,CLE,@,CIN,"L, 6-24",*,10,8,66,8.3,0,80.0,6.6,41,62.1,0,0.0,0,0.0
15,11.0,,16.0,17.0,2024-12-29,CLE,,MIA,"L, 3-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,11.0,,17.0,18.0,2025-01-04,CLE,@,BAL,"L, 10-35",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,2-9,,97,64,505,7.9,5,66.0,5.2,589,75.3,0,0.0,0,0.0
