,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2017-09-10,CLE,,PIT,"L, 18-21",*,2,2,20,10.0,0,100.0,10.0,0,0,0,,29,43.9,0,0.0,10,40.0
1,2.0,2.0,2.0,2.0,2017-09-17,CLE,@,BAL,"L, 10-24",,4,3,27,9.0,1,75.0,6.8,0,0,0,,34,47.9,0,0.0,11,44.0
2,3.0,3.0,3.0,3.0,2017-09-24,CLE,@,IND,"L, 28-31",,4,2,12,6.0,1,50.0,3.0,0,0,0,,30,39.0,0,0.0,15,44.1
3,4.0,4.0,4.0,4.0,2017-10-01,CLE,,CIN,"L, 7-31",,2,2,11,5.5,0,100.0,5.5,0,0,0,,33,50.8,0,0.0,10,40.0
4,5.0,5.0,5.0,5.0,2017-10-08,CLE,,NYJ,"L, 14-17",,3,3,48,16.0,1,100.0,16.0,1,1,0,1.0,35,46.1,0,0.0,10,47.6
5,6.0,6.0,6.0,6.0,2017-10-15,CLE,@,HOU,"L, 17-33",,5,2,0,0.0,0,40.0,0.0,0,0,0,,26,38.8,0,0.0,14,42.4
6,7.0,7.0,7.0,7.0,2017-10-22,CLE,,TEN,"L, 9-12 (OT)",,5,2,58,29.0,0,40.0,11.6,0,0,0,,28,38.4,0,0.0,8,32.0
7,8.0,8.0,8.0,8.0,2017-10-29,CLE,,MIN,"L, 16-33",*,7,2,19,9.5,0,28.6,2.7,0,0,0,,24,40.7,0,0.0,12,36.4
8,9.0,9.0,9.0,10.0,2017-11-12,CLE,@,DET,"L, 24-38",,6,1,3,3.0,0,16.7,0.5,0,0,0,,46,56.8,0,0.0,11,35.5
9,10.0,10.0,10.0,11.0,2017-11-19,CLE,,JAX,"L, 7-19",,1,1,13,13.0,0,100.0,13.0,0,0,0,,21,38.2,0,0.0,15,48.4
10,11.0,11.0,11.0,12.0,2017-11-26,CLE,@,CIN,"L, 16-30",,4,4,47,11.8,0,100.0,11.8,0,0,0,,41,58.6,0,0.0,9,33.3
11,12.0,12.0,12.0,13.0,2017-12-03,CLE,@,LAC,"L, 10-19",,6,4,74,18.5,1,66.7,12.3,0,0,0,,34,54.0,0,0.0,6,28.6
12,13.0,13.0,13.0,14.0,2017-12-10,CLE,,GNB,"L, 21-27 (OT)",,2,1,3,3.0,0,50.0,1.5,0,0,0,,34,58.6,0,0.0,9,37.5
13,14.0,14.0,14.0,15.0,2017-12-17,CLE,,BAL,"L, 10-27",*,3,0,0,,0,0.0,0.0,0,0,0,,31,49.2,0,0.0,8,32.0
14,15.0,15.0,15.0,16.0,2017-12-24,CLE,@,CHI,"L, 3-20",*,3,1,13,13.0,0,33.3,4.3,0,0,0,,30,50.8,0,0.0,12,48.0
15,16.0,16.0,16.0,17.0,2017-12-31,CLE,@,PIT,"L, 24-28",*,3,2,38,19.0,0,66.7,12.7,0,0,0,,24,36.9,0,0.0,7,25.9
16,,,,,,,,,0-16,,60,32,386,12.1,4,53.3,6.4,1,1,0,1.0,500,46.8,0,0.0,167,38.7
