,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,37.0,1.0,1.0,2020-09-13,CLE,@,BAL,"L, 6-38",,3,3,50,16.7,1,100.0,16.7,17,23.3,0,0.0,0,0.0
1,1.0,,2.0,2.0,2020-09-17,CLE,,CIN,"W, 35-30",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
2,1.0,,3.0,3.0,2020-09-27,CLE,,WAS,"W, 34-20",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
3,1.0,,4.0,4.0,2020-10-04,CLE,@,DAL,"W, 49-38",Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
4,2.0,38.0,5.0,5.0,2020-10-11,CLE,,IND,"W, 32-23",,1,1,6,6.0,0,100.0,6.0,21,28.8,0,0.0,0,0.0
5,3.0,39.0,6.0,6.0,2020-10-18,CLE,@,PIT,"L, 7-38",,3,1,7,7.0,0,33.3,2.3,23,40.4,0,0.0,0,0.0
6,4.0,40.0,7.0,7.0,2020-10-25,CLE,@,CIN,"W, 37-34",*,3,2,20,10.0,1,66.7,6.7,31,59.6,0,0.0,0,0.0
7,5.0,41.0,8.0,8.0,2020-11-01,CLE,,LVR,"L, 6-16",*,3,1,19,19.0,0,33.3,6.3,29,59.2,0,0.0,0,0.0
8,6.0,42.0,9.0,10.0,2020-11-15,CLE,,HOU,"W, 10-7",,0,0,0,,0,,,23,35.4,0,0.0,0,0.0
9,7.0,43.0,10.0,11.0,2020-11-22,CLE,,PHI,"W, 22-17",*,1,0,0,,0,0.0,0.0,34,50.7,0,0.0,0,0.0
10,8.0,44.0,11.0,12.0,2020-11-29,CLE,@,JAX,"W, 27-25",,0,0,0,,0,,,40,59.7,0,0.0,0,0.0
11,9.0,45.0,12.0,13.0,2020-12-06,CLE,@,TEN,"W, 41-35",,1,1,5,5.0,0,100.0,5.0,30,41.1,0,0.0,0,0.0
12,10.0,46.0,13.0,14.0,2020-12-14,CLE,,BAL,"L, 42-47",*,4,3,45,15.0,0,75.0,11.3,51,60.7,0,0.0,0,0.0
13,11.0,47.0,14.0,15.0,2020-12-20,CLE,@,NYG,"W, 20-6",,1,1,22,22.0,0,100.0,22.0,31,48.4,0,0.0,0,0.0
14,12.0,48.0,15.0,16.0,2020-12-27,CLE,@,NYJ,"L, 16-23",,4,4,26,6.5,0,100.0,6.5,31,38.3,0,0.0,0,0.0
15,13.0,49.0,16.0,17.0,2021-01-03,CLE,,PIT,"W, 24-22",*,5,2,13,6.5,0,40.0,2.6,49,79.0,0,0.0,0,0.0
16,,,,,,,,,8-5,,29,19,213,11.2,2,65.5,7.3,410,47.3,0,0.0,0,0.0
