,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,13.0,1.0,1.0,2019-09-08,BAL,@,MIA,"W, 59-10",,3,3,41,13.7,0,100.0,13.7,43,56.6,0,0.0,5,15.6
1,2.0,14.0,2.0,2.0,2019-09-15,BAL,,ARI,"W, 23-17",,1,1,1,1.0,1,100.0,1.0,32,41.6,0,0.0,6,22.2
2,3.0,15.0,3.0,3.0,2019-09-22,BAL,@,KAN,"L, 28-33",*,5,2,14,7.0,0,40.0,2.8,22,26.8,0,0.0,11,40.7
3,4.0,16.0,4.0,4.0,2019-09-29,BAL,,CLE,"L, 25-40",,2,2,39,19.5,0,100.0,19.5,15,21.7,0,0.0,0,0.0
4,5.0,17.0,5.0,5.0,2019-10-06,BAL,@,PIT,"W, 26-23 (OT)",,4,4,32,8.0,0,100.0,8.0,32,40.5,0,0.0,1,3.3
5,6.0,18.0,6.0,6.0,2019-10-13,BAL,,CIN,"W, 23-17",,1,1,4,4.0,0,100.0,4.0,32,40.5,0,0.0,1,4.0
6,7.0,19.0,7.0,7.0,2019-10-20,BAL,@,SEA,"W, 30-16",*,2,1,10,10.0,0,50.0,5.0,26,44.8,0,0.0,1,3.4
7,8.0,20.0,8.0,9.0,2019-11-03,BAL,,NWE,"W, 37-20",,2,2,15,7.5,0,100.0,7.5,27,40.3,0,0.0,0,0.0
8,9.0,21.0,9.0,10.0,2019-11-10,BAL,@,CIN,"W, 49-13",*,2,2,20,10.0,0,100.0,10.0,26,56.5,0,0.0,1,4.2
9,10.0,22.0,10.0,11.0,2019-11-17,BAL,,HOU,"W, 41-7",,2,2,16,8.0,0,100.0,8.0,28,41.8,0,0.0,1,4.2
10,11.0,23.0,11.0,12.0,2019-11-25,BAL,@,LAR,"W, 45-6",,1,0,0,,0,0.0,0.0,34,44.2,0,0.0,2,7.7
11,12.0,24.0,12.0,13.0,2019-12-01,BAL,,SFO,"W, 20-17",,4,3,21,7.0,0,75.0,5.3,23,35.4,0,0.0,3,15.0
12,13.0,25.0,13.0,14.0,2019-12-08,BAL,@,BUF,"W, 24-17",,3,3,73,24.3,1,100.0,24.3,28,46.7,0,0.0,8,25.8
13,14.0,26.0,14.0,15.0,2019-12-12,BAL,,NYJ,"W, 42-21",*,2,1,19,19.0,0,50.0,9.5,18,29.0,0,0.0,5,17.9
14,15.0,27.0,15.0,16.0,2019-12-22,BAL,@,CLE,"W, 31-15",,3,1,9,9.0,0,33.3,3.0,40,54.8,0,0.0,0,0.0
15,16.0,28.0,16.0,17.0,2019-12-29,BAL,,PIT,"W, 28-10",,2,2,35,17.5,0,100.0,17.5,31,45.6,0,0.0,0,0.0
16,,,,,,,,,14-2,,39,30,349,11.6,2,76.9,8.9,457,41.4,0,0.0,45,10.4
